DemDexc	AemDexc	E	T
253.3	535.7935	0.7706	2.8
282.8	703.0581	0.7991	2.85
383.8	467.9613	0.651	2.9
443.65	718.9677	0.7171	2.95
114.35	629.329	0.9001	3.0
206.2	546.8387	0.8096	3.05
435.3	651.8323	0.6996	3.1
414.3	585.7548	0.6865	3.15
265.1	661.6	0.7997	3.2
202.8	614.8065	0.8301	3.25
540.0	715.8323	0.6713	3.3
131.9	759.5097	0.9041	3.35
653.6	541.9226	0.5486	3.4
582.45	633.7871	0.6222	3.45
368.55	706.6774	0.7518	3.5
332.8	378.4194	0.6335	3.55
331.85	541.6839	0.7186	3.6
720.5	647.2	0.5709	3.65
703.55	610.2	0.5612	3.7
345.0	637.3419	0.7444	3.75
463.8	733.2323	0.7117	3.8
223.8	667.8839	0.8278	3.85
333.45	433.3871	0.6666	3.9
398.8	519.7806	0.6673	3.95
382.4	628.1742	0.72	4.0
256.35	528.329	0.7657	4.05
338.95	497.9613	0.6953	4.1
627.55	662.0903	0.6142	4.15
76.8	504.329	0.9151	4.2
508.45	646.8516	0.6614	4.25
680.6	567.5032	0.5502	4.3
807.45	693.2903	0.5584	4.35
312.3	814.4387	0.8069	4.4
596.65	572.7677	0.589	4.45
148.1	380.3871	0.8045	4.5
327.05	519.6387	0.7128	4.55
429.3	475.6903	0.6269	4.6
174.95	583.3355	0.8435	4.65
726.3	481.0839	0.4838	4.7
644.3	372.9677	0.4439	4.75
245.35	609.3548	0.7989	4.8
427.7	484.1548	0.6324	4.8500000000000005
233.2	344.6258	0.6966	4.9
479.8	534.2129	0.6281	4.95
537.25	508.7355	0.5853	5.0
447.9	396.4387	0.5668	5.05
491.65	349.4774	0.5045	5.1000000000000005
509.85	425.1871	0.5502	5.15
198.35	478.0452	0.7938	5.2
822.6	236.9419	0.2386	5.25
841.5	257.729	0.2558	5.3
584.25	121.9226	0.1534	5.3500000000000005
409.05	47.0194	0.0243	5.4
567.05	179.0903	0.2646	5.45
713.75	112.4194	0.0875	5.5
442.75	34.3484	-0.0388	5.55
711.75	351.9935	0.3967	5.6000000000000005
773.5	478.5226	0.4636	5.65
718.3	233.8	0.2732	5.7
628.05	219.1871	0.2933	5.75
716.6	258.3032	0.3027	5.8
590.6	53.8387	-0.015	5.8500000000000005
616.35	153.1677	0.1984	5.9
585.7	101.4774	0.1088	5.95
740.85	153.2903	0.1512	6.0
846.65	151.0581	0.1156	6.05
477.65	35.2774	-0.0456	6.1000000000000005
779.3	-0.4387	-0.2014	6.15
388.05	19.9032	-0.0884	6.2
815.15	113.7097	0.0618	6.25
597.95	40.1613	-0.0579	6.3
453.25	121.0968	0.2179	6.3500000000000005
394.55	170.2387	0.3559	6.4
422.45	97.1097	0.1779	6.45
681.8	107.0645	0.0868	6.5
259.1	208.8	0.5405	6.55
369.25	101.6387	0.2261	6.6000000000000005
745.05	40.4645	-0.0824	6.65
810.95	104.7677	0.0464	6.7
386.15	246.5935	0.473	6.75
734.7	114.2194	0.0846	6.8
466.25	88.2323	0.1295	6.8500000000000005
608.95	162.6	0.2177	6.9
869.95	107.5226	0.0378	6.95
473.45	102.2194	0.1619	7.0
563.85	75.3419	0.0531	7.05
634.35	95.3226	0.0773	7.1000000000000005
727.3	198.5871	0.2239	7.15
898.65	227.929	0.2039	7.2
602.6	84.1742	0.062	7.25
396.5	168.7871	0.3518	7.3
533.8	55.1161	0.0054	7.3500000000000005
759.8	131.0258	0.1077	7.4
559.7	-14.0	-0.2632	7.45
684.1	138.8839	0.1465	7.5
607.3	82.4774	0.0563	7.55
592.0	20.2839	-0.123	7.6000000000000005
833.75	59.2323	-0.0507	7.65
581.05	94.0323	0.0934	7.7
720.55	15.6839	-0.1499	7.75
442.6	34.0387	-0.04	7.8
652.9	177.9871	0.2234	7.8500000000000005
547.95	101.4581	0.1243	7.9
328.35	102.4645	0.2611	7.95
402.2	212.2258	0.4162	8.0
502.8	102.2774	0.147	8.05
524.25	10.2323	-0.1549	8.100000000000001
529.7	91.0258	0.1069	8.15
573.55	72.8903	0.0432	8.200000000000001
684.45	143.6516	0.1548	8.250000000000002
983.9	143.3355	0.0707	8.3
642.85	209.5613	0.2736	8.350000000000001
626.8	191.0194	0.2544	8.4
845.4	124.2323	0.0726	8.450000000000001
443.05	78.1613	0.113	8.500000000000002
725.45	136.9161	0.1288	8.55
564.75	168.9226	0.2492	8.600000000000001
378.5	225.3419	0.4522	8.65
750.15	226.4839	0.2518	8.700000000000001
503.2	72.1484	0.0674	8.750000000000002
372.8	60.4129	0.0937	8.8
588.5	32.2516	-0.0815	8.850000000000001
691.65	125.9419	0.1203	8.9
608.35	140.8129	0.1797	8.950000000000001
759.35	171.8581	0.1739	9.000000000000002
780.75	185.7226	0.1869	9.05
649.0	308.4387	0.3848	9.100000000000001
581.55	101.4645	0.1104	9.15
684.0	-19.7226	-0.2734	9.200000000000001
563.25	92.5355	0.0968	9.250000000000002
709.8	71.4129	0.001	9.3
886.5	144.0645	0.0944	9.350000000000001
878.0	170.5871	0.1358	9.4
648.15	219.2452	0.2842	9.450000000000001
874.35	97.5355	0.0189	9.500000000000002
901.95	212.5935	0.1845	9.55
884.65	310.4258	0.2949	9.600000000000001
1091.45	-29.8645	-0.2695	9.650000000000002
607.7	30.9677	-0.089	9.700000000000001
1103.3	173.7355	0.0874	9.750000000000002
715.2	209.0	0.2426	9.8
883.65	102.2645	0.0255	9.850000000000001
740.9	247.6516	0.2808	9.900000000000002
714.55	188.6194	0.2146	9.950000000000001
861.75	125.9806	0.0715	10.000000000000002
1058.15	129.871	0.0365	10.05
812.95	-18.8839	-0.2585	10.100000000000001
552.15	62.6	0.0218	10.150000000000002
865.5	99.8839	0.025	10.200000000000001
574.45	132.4774	0.1788	10.250000000000002
1055.9	148.8194	0.0639	10.3
505.45	50.3161	-0.0008	10.350000000000001
1037.65	-2.4968	-0.2058	10.400000000000002
650.45	15.6839	-0.1448	10.450000000000001
600.15	33.0645	-0.0809	10.500000000000002
798.75	71.3419	-0.0181	10.55
655.65	119.6387	0.1208	10.600000000000001
848.35	183.7677	0.1627	10.650000000000002
818.4	122.7419	0.0769	10.700000000000001
741.4	118.9613	0.0915	10.750000000000002
761.8	326.0968	0.3535	10.8
799.5	149.0452	0.1259	10.850000000000001
668.7	3.7161	-0.1868	10.900000000000002
1002.2	226.1226	0.1731	10.950000000000001
852.25	276.5355	0.2723	11.000000000000002
556.5	100.129	0.1176	11.05
399.55	6.8258	-0.1604	11.100000000000001
362.35	64.0452	0.1134	11.150000000000002
293.15	74.4129	0.2041	11.200000000000001
251.45	122.4516	0.3921	11.250000000000002
298.25	-98.4581	-2.5319	11.3
439.25	-16.8258	-0.2996	11.350000000000001
606.75	415.1613	0.4933	11.400000000000002
294.85	72.3935	0.1952	11.450000000000001
481.95	68.2774	0.0649	11.500000000000002
166.85	44.3742	0.2167	11.55
224.4	6.3032	-0.1362	11.600000000000001
173.9	31.8258	0.1215	11.650000000000002
485.35	-35.3742	-0.4048	11.700000000000001
336.75	-21.8645	-0.3791	11.750000000000002
534.95	-11.3806	-0.2533	11.8
804.5	160.9742	0.143	11.850000000000001
407.9	16.8323	-0.1085	11.900000000000002
365.5	134.8258	0.3095	11.950000000000001
153.4	30.4387	0.1409	12.000000000000002
98.25	52.3419	0.419	12.05
347.95	-20.1871	-0.3575	12.100000000000001
291.65	39.6452	0.0565	12.150000000000002
407.9	-40.3806	-0.4962	12.200000000000001
89.05	61.1613	0.4944	12.250000000000002
368.4	72.4	0.1386	12.3
537.25	68.4065	0.0436	12.350000000000001
398.9	-24.6387	-0.3691	12.400000000000002
589.05	56.6	-0.0066	12.450000000000001
191.4	84.4258	0.3624	12.500000000000002
228.25	-27.4968	-0.5809	12.55
583.25	-24.1355	-0.3083	12.600000000000001
443.05	82.0774	0.1244	12.650000000000002
374.55	50.929	0.0566	12.700000000000001
87.95	10.9871	0.0399	12.750000000000002
48.4	71.5935	0.6968	12.8
393.05	-12.1419	-0.279	12.850000000000001
330.15	9.7097	-0.1333	12.900000000000002
350.7	-24.8258	-0.3979	12.950000000000001
258.65	85.1484	0.2764	13.000000000000002
251.75	-4.1032	-0.2404	13.05
207.2	-18.1419	-0.4547	13.100000000000001
399.25	-47.8645	-0.5785	13.150000000000002
408.4	-42.9161	-0.5193	13.200000000000001
241.75	-20.7484	-0.4487	13.250000000000002
185.75	71.9161	0.3237	13.3
374.05	27.1032	-0.0481	13.350000000000001
413.05	-71.7613	-0.839	13.400000000000002
136.7	7.2323	-0.0852	13.450000000000001
108.8	-63.5097	8.166	13.500000000000002
490.2	21.9484	-0.1014	13.55
166.25	83.6516	0.4019	13.600000000000001
165.85	122.7161	0.5161	13.650000000000002
99.9	-36.9032	-3.5942	13.700000000000001
620.8	-3.6194	-0.2142	13.750000000000002
483.45	27.4839	-0.0775	13.8
253.6	83.129	0.2752	13.850000000000001
373.4	26.8968	-0.0489	13.900000000000002
94.7	147.6258	0.7086	13.950000000000001
313.3	57.7032	0.123	14.000000000000002
345.75	-10.3613	-0.2765	14.05
89.55	-54.2129	6.693	14.100000000000001
378.15	-17.9871	-0.3262	14.150000000000002
320.05	101.2129	0.2649	14.200000000000001
295.8	-38.1355	-0.6169	14.250000000000002
314.5	-19.4645	-0.3695	14.3
304.2	35.6258	0.0277	14.350000000000001
508.35	-47.1806	-0.4735	14.400000000000002
389.95	-7.0387	-0.2449	14.450000000000001
385.35	70.5032	0.1215	14.500000000000002
463.75	17.6387	-0.1152	14.55
429.4	167.0452	0.3251	14.600000000000001
501.3	34.8129	-0.0537	14.650000000000002
-13.2	-8.0581	0.4597	14.700000000000001
511.65	477.0839	0.5811	14.750000000000002
427.0	661.0194	0.707	14.8
429.55	307.1613	0.5062	14.850000000000001
164.5	84.1935	0.407	14.900000000000002
282.65	-33.8774	-0.5784	14.950000000000001
394.05	-1.7419	-0.2107	15.000000000000002
243.0	95.1097	0.3269	15.05
312.1	11.6258	-0.1168	15.100000000000001
221.6	58.6581	0.2154	15.150000000000002
295.5	125.7613	0.3518	15.200000000000001
329.0	18.8129	-0.0768	15.250000000000002
440.9	39.2194	-0.0188	15.3
357.85	95.1935	0.2167	15.350000000000001
347.0	-39.3871	-0.5524	15.400000000000002
113.35	-26.1097	-1.2251	15.450000000000001
188.0	46.8	0.1989	15.500000000000002
360.95	33.4387	-0.0124	15.55
288.85	1.1032	-0.1909	15.600000000000001
384.45	166.6645	0.3573	15.650000000000002
269.35	34.4516	0.0444	15.700000000000001
374.6	47.129	0.0412	15.750000000000002
306.6	-17.8194	-0.3578	15.8
484.65	131.2516	0.2216	15.850000000000001
228.8	-83.6839	-3.4693	15.900000000000002
477.7	-53.3161	-0.5448	15.950000000000001
255.65	-2.5613	-0.2245	16.0
443.55	68.3677	0.0828	16.05
438.55	46.0903	0.0084	16.1
407.2	37.3677	-0.0139	16.150000000000002
337.45	-1.5548	-0.2112	16.200000000000003
180.35	107.0	0.4512	16.25
286.35	45.6516	0.0901	16.3
202.25	-30.4129	-0.7161	16.35
389.25	-17.0839	-0.3155	16.400000000000002
555.7	18.5613	-0.1249	16.450000000000003
-91.85	-45.5677	0.3977	16.5
355.1	19.8	-0.0796	16.55
371.65	-0.2129	-0.2014	16.6
337.15	61.0258	0.1189	16.650000000000002
261.65	62.6452	0.1886	16.700000000000003
372.15	106.2065	0.236	16.75
249.5	93.8452	0.3152	16.8
435.85	142.2323	0.2739	16.85
277.1	19.3419	-0.053	16.900000000000002
457.4	119.2968	0.2114	16.950000000000003
469.55	2.7032	-0.1863	17.0
167.6	-74.4129	-9.7126	17.05
316.5	-39.3548	-0.5972	17.1
478.45	-52.2968	-0.5357	17.150000000000002
401.75	-98.1161	-1.3458	17.200000000000003
526.5	-28.1613	-0.3437	17.25
504.65	77.4774	0.0819	17.3
684.0	112.7419	0.0975	17.35
479.35	89.1226	0.1253	17.400000000000002
351.85	-35.8065	-0.5067	17.450000000000003
446.85	-59.929	-0.6399	17.5
286.35	109.2387	0.3193	17.55
211.95	-10.0258	-0.3254	17.6
452.0	32.1871	-0.0504	17.650000000000002
208.6	88.3097	0.3502	17.700000000000003
309.95	15.1032	-0.0934	17.75
658.7	21.4129	-0.1267	17.8
233.4	12.5871	-0.0832	17.85
283.3	16.5161	-0.0747	17.900000000000002
228.9	-12.7742	-0.3508	17.950000000000003
375.65	105.4839	0.2316	18.0
575.2	11.3419	-0.1545	18.05
241.7	22.6194	-0.0108	18.1
361.9	58.2387	0.0922	18.150000000000002
286.15	48.9419	0.1059	18.200000000000003
354.4	71.7935	0.146	18.25
447.55	47.2323	0.0091	18.3
522.6	55.2645	0.0095	18.35
674.1	-14.0	-0.252	18.400000000000002
386.2	29.4452	-0.0412	18.450000000000003
484.35	87.1161	0.1175	18.5
388.35	179.1032	0.3758	18.55
12.9	40.9613	0.8367	18.6
283.75	87.4452	0.2576	18.650000000000002
390.45	105.4774	0.2209	18.700000000000003
221.55	75.9742	0.2882	18.75
432.7	65.2	0.0779	18.8
371.5	41.2839	0.0182	18.85
344.25	-6.8323	-0.2496	18.900000000000002
302.3	69.9677	0.1797	18.950000000000003
532.45	-50.0516	-0.4778	19.0
323.1	67.0903	0.1521	19.05
331.1	72.8645	0.1667	19.1
581.5	158.8839	0.224	19.150000000000002
510.25	79.5548	0.0852	19.200000000000003
365.95	197.7419	0.4233	19.250000000000004
434.25	14.3484	-0.1256	19.3
257.1	13.729	-0.0842	19.35
279.4	34.4645	0.0375	19.400000000000002
494.15	0.4903	-0.1976	19.450000000000003
1033.75	-19.4581	-0.2469	19.500000000000004
744.0	8.2	-0.1741	19.55
566.5	18.1677	-0.1277	19.6
719.25	46.8581	-0.0617	19.650000000000002
338.35	-34.471	-0.5071	19.700000000000003
382.95	14.6516	-0.1147	19.750000000000004
549.15	-4.7935	-0.2213	19.8
380.1	-19.5484	-0.3376	19.85
327.8	6.2323	-0.156	19.900000000000002
474.55	-32.7677	-0.3923	19.950000000000003
530.35	-131.5677	-1.3817	20.000000000000004
329.65	53.1806	0.0927	20.05
557.3	35.6	-0.0641	20.1
204.8	-23.5677	-0.5588	20.150000000000002
332.2	93.1548	0.2312	20.200000000000003
327.3	10.4065	-0.1283	20.250000000000004
236.5	-7.4645	-0.2809	20.3
538.25	71.1161	0.0508	20.35
481.85	-22.9806	-0.3265	20.400000000000002
438.95	127.7871	0.2416	20.450000000000003
145.9	22.9355	0.087	20.500000000000004
508.1	-78.0645	-0.7323	20.55
332.9	2.6452	-0.1812	20.6
537.55	43.2903	-0.0335	20.650000000000002
499.25	68.8581	0.0594	20.700000000000003
368.0	4.9806	-0.1684	20.750000000000004
607.7	-23.0516	-0.2985	20.8
471.25	11.4645	-0.1443	20.85
99.5	29.8065	0.2496	20.900000000000002
413.15	30.2129	-0.0469	20.950000000000003
332.1	25.9548	-0.0378	21.000000000000004
453.9	27.6	-0.0699	21.05
501.1	37.7871	-0.0427	21.1
389.65	-12.1871	-0.2801	21.150000000000002
870.65	-38.9742	-0.318	21.200000000000003
297.05	147.5032	0.3979	21.250000000000004
291.25	71.0258	0.1934	21.3
272.05	-12.5161	-0.3216	21.35
265.1	136.5097	0.4088	21.400000000000002
414.65	66.5226	0.0915	21.450000000000003
494.8	56.2452	0.0223	21.500000000000004
191.95	22.1677	0.0252	21.55
514.5	57.8323	0.0203	21.6
345.95	58.9871	0.1052	21.650000000000002
178.35	-19.3742	-0.5331	21.700000000000003
653.05	-4.1742	-0.2155	21.750000000000004
291.9	48.7548	0.1005	21.8
220.6	-0.7097	-0.2078	21.85
379.05	21.2774	-0.0789	21.900000000000002
432.6	3.5548	-0.1806	21.950000000000003
417.85	-27.4516	-0.3815	22.000000000000004
372.2	-60.2129	-0.774	22.05
384.6	60.6194	0.0876	22.1
434.95	-42.8581	-0.4945	22.150000000000002
647.55	20.2194	-0.1295	22.200000000000003
427.65	116.7548	0.2238	22.250000000000004
676.25	72.0194	0.0107	22.3
491.7	-48.3548	-0.4938	22.35
410.85	44.9871	0.0156	22.400000000000002
346.45	94.9871	0.225	22.450000000000003
441.05	67.2387	0.0804	22.500000000000004
286.35	40.8839	0.0665	22.55
218.65	144.9935	0.4842	22.6
366.9	59.9677	0.0956	22.650000000000002
455.7	43.7548	-0.0067	22.700000000000003
360.2	0.7097	-0.1953	22.750000000000004
213.05	91.0194	0.3529	22.8
179.1	-31.5548	-0.8529	22.85
190.75	70.2839	0.3091	22.900000000000002
-133.3	-69.0645	0.4107	22.950000000000003
239.85	-26.0065	-0.5323	23.000000000000004
511.35	-15.529	-0.2776	23.05
377.8	-47.0839	-0.5984	23.1
227.15	164.1097	0.5092	23.150000000000002
144.4	-32.4065	-1.1772	23.200000000000003
292.8	73.1355	0.1998	23.250000000000004
27.6	-4.7032	-0.8204	23.3
319.8	95.9097	0.2499	23.35
522.05	-37.5484	-0.4016	23.400000000000002
719.0	20.7484	-0.1345	23.450000000000003
305.0	9.0194	-0.133	23.500000000000004
307.95	6.4	-0.1521	23.55
427.45	40.2645	-0.0098	23.6
352.25	-6.1161	-0.2432	23.650000000000002
409.45	33.6387	-0.0307	23.700000000000003
203.5	88.6065	0.3586	23.750000000000004
257.05	36.9742	0.0681	23.8
388.55	62.329	0.0915	23.85
331.75	96.3484	0.2409	23.900000000000002
404.95	98.7484	0.1934	23.950000000000003
645.55	39.7935	-0.0683	24.000000000000004
282.25	120.129	0.3518	24.05
232.15	-22.7419	-0.4924	24.1
210.2	208.2194	0.5975	24.150000000000002
192.2	38.0452	0.1403	24.200000000000003
428.25	77.5419	0.119	24.250000000000004
271.85	82.6323	0.2537	24.3
402.15	140.3032	0.2932	24.35
254.7	45.1097	0.1139	24.400000000000002
288.4	-54.6387	-0.9321	24.450000000000003
305.6	-5.2387	-0.2426	24.500000000000004
468.4	115.4645	0.1963	24.55
276.25	189.729	0.4944	24.6
116.0	42.1548	0.3051	24.650000000000002
495.35	-28.471	-0.3559	24.700000000000003
564.45	-23.4839	-0.3089	24.750000000000004
148.05	-13.4903	-0.4674	24.8
471.0	-24.4129	-0.3388	24.85
243.65	-0.7097	-0.207	24.900000000000002
291.1	31.3806	0.0128	24.950000000000003
158.9	5.0903	-0.1277	25.000000000000004
26.9	-45.4452	1.5045	25.05
374.7	15.1032	-0.1105	25.1
300.2	119.4	0.3317	25.150000000000002
140.75	-0.6129	-0.2105	25.200000000000003
430.6	3.9806	-0.1782	25.250000000000004
284.5	99.8645	0.295	25.3
200.5	-43.9097	-1.1352	25.35
362.4	47.5097	0.0493	25.400000000000002
352.1	-40.6645	-0.5604	25.450000000000003
165.8	103.5548	0.4665	25.500000000000004
423.9	-121.8065	-1.8215	25.55
212.05	-21.7097	-0.509	25.6
350.8	-59.2452	-0.8121	25.650000000000002
439.5	-96.6516	-1.1422	25.700000000000003
630.1	39.9806	-0.0649	25.750000000000004
321.15	0.3677	-0.1973	25.8
448.05	-8.3097	-0.2462	25.85
234.0	171.1226	0.5127	25.900000000000002
159.25	1.529	-0.1774	25.950000000000003
407.05	-17.6323	-0.3138	26.000000000000004
98.25	-0.2	-0.2049	26.05
33.45	-67.929	1.392	26.1
284.95	-69.4129	-1.3401	26.150000000000002
584.1	112.9226	0.1346	26.200000000000003
980.65	77.0452	-0.037	26.250000000000004
306.65	-3.5548	-0.2285	26.3
274.05	-20.3548	-0.4094	26.35
603.75	11.3355	-0.1566	26.400000000000002
182.55	58.6194	0.2693	26.450000000000003
98.2	47.0129	0.387	26.500000000000004
225.3	70.4968	0.2619	26.55
391.1	55.4774	0.0652	26.6
261.4	-52.0129	-0.9932	26.650000000000002
265.45	29.6387	0.0191	26.700000000000003
234.05	-54.7484	-1.2549	26.750000000000004
427.9	-37.7548	-0.4571	26.8
159.7	59.0258	0.31	26.85
413.9	-101.1032	-1.3462	26.900000000000002
359.95	-60.2581	-0.804	26.950000000000003
26.8	-2.3613	-0.4567	27.000000000000004
300.65	-31.1742	-0.514	27.05
260.6	-71.3677	-1.6532	27.1
458.6	62.1871	0.056	27.150000000000002
309.2	-65.929	-1.0922	27.200000000000003
505.0	64.1613	0.0431	27.250000000000004
262.7	41.8065	0.0897	27.3
463.9	2.9677	-0.1848	27.35
152.0	-16.6516	-0.5367	27.400000000000002
393.7	13.0774	-0.1252	27.450000000000003
174.35	123.4387	0.5033	27.500000000000004
439.5	-20.0839	-0.3207	27.55
395.85	27.3097	-0.0545	27.6
289.85	20.9484	-0.0485	27.650000000000002
439.55	-36.7742	-0.4411	27.700000000000003
132.2	104.0774	0.5339	27.750000000000004
121.15	24.3806	0.1444	27.8
228.55	-11.1806	-0.3301	27.85
563.7	1.5097	-0.1936	27.900000000000002
711.6	75.7871	0.0107	27.950000000000003
254.5	68.4323	0.2197	28.000000000000004
345.15	37.3226	0.0134	28.05
451.5	-40.2065	-0.46	28.1
305.05	56.7677	0.1255	28.150000000000002
242.85	-12.8903	-0.3425	28.200000000000003
337.0	79.7613	0.1855	28.250000000000004
226.4	98.9355	0.3597	28.3
242.05	77.9677	0.2702	28.35
198.4	68.1742	0.2888	28.400000000000002
411.55	127.5355	0.2592	28.450000000000003
395.45	90.2323	0.176	28.500000000000004
356.65	-38.329	-0.5285	28.55
156.6	-91.8452	7.9368	28.6
357.2	-1.0516	-0.2071	28.650000000000002
366.7	-84.2	-1.2191	28.700000000000003
876.1	63.2387	-0.0486	28.750000000000004
310.4	16.9548	-0.0818	28.8
457.65	-70.0452	-0.7294	28.85
347.4	-18.4387	-0.3425	28.900000000000002
270.25	51.9677	0.1333	28.950000000000003
423.0	12.6065	-0.1325	29.000000000000004
333.9	98.4194	0.2451	29.05
375.55	26.6516	-0.0508	29.1
178.4	37.1871	0.1531	29.150000000000002
153.65	0.1548	-0.1976	29.200000000000003
163.4	103.2452	0.4699	29.250000000000004
121.05	-112.5355	2.3964	29.3
301.7	-3.9226	-0.232	29.35
154.3	11.9419	-0.0392	29.400000000000002
507.0	13.5161	-0.1393	29.450000000000003
308.45	52.4129	0.1044	29.500000000000004
133.15	5.7742	-0.1042	29.55
252.55	122.3484	0.3905	29.6
153.55	-15.4581	-0.5025	29.650000000000002
272.8	-26.471	-0.489	29.700000000000003
164.9	41.6903	0.203	29.750000000000004
92.75	46.5355	0.401	29.8
444.6	-41.6645	-0.4768	29.85
452.65	-16.3806	-0.2936	29.900000000000002
290.65	-26.6645	-0.4697	29.950000000000003
159.15	45.1742	0.2345	30.000000000000004
343.85	-8.1677	-0.2599	30.05
400.15	-69.1935	-0.8344	30.1
503.35	-93.1161	-0.9047	30.150000000000002
378.45	74.7032	0.1397	30.200000000000003
587.7	33.4581	-0.0773	30.250000000000004
116.8	-10.6323	-0.4671	30.3
399.9	14.0903	-0.121	30.35
116.2	-16.7032	-0.6842	30.400000000000002
311.65	-22.6581	-0.4042	30.450000000000003
200.95	113.329	0.4361	30.500000000000004
344.0	81.0129	0.1842	30.55
382.4	-7.6968	-0.2503	30.6
264.9	51.4387	0.1357	30.650000000000002
423.05	89.0516	0.1555	30.700000000000003
339.35	4.6452	-0.168	30.750000000000004
545.85	83.6129	0.0814	30.8
264.85	-27.4516	-0.5138	30.85
416.65	70.3484	0.1029	30.900000000000002
604.5	75.3032	0.0393	30.950000000000003
358.55	-64.1871	-0.8693	31.000000000000004
378.2	69.1484	0.1213	31.05
534.55	-39.2258	-0.4064	31.1
283.95	-19.0	-0.3854	31.150000000000002
111.85	99.4774	0.5682	31.200000000000003
17.0	73.9935	0.8764	31.250000000000004
199.85	35.0452	0.1116	31.3
262.65	-20.4581	-0.4214	31.35
270.85	96.5097	0.2993	31.400000000000002
315.2	-14.9032	-0.3253	31.450000000000003
339.8	88.8774	0.2121	31.500000000000004
198.75	-35.8645	-0.8776	31.55
370.85	-83.5032	-1.1831	31.6
217.1	-10.0839	-0.3229	31.650000000000002
437.95	36.4065	-0.0289	31.700000000000003
472.45	-19.6194	-0.3087	31.750000000000004
176.3	44.6323	0.2034	31.8
436.1	-78.7484	-0.8784	31.85
266.4	8.5355	-0.1277	31.900000000000002
502.05	26.4581	-0.0856	31.950000000000003
455.9	161.0258	0.2968	32.0
481.75	-36.5742	-0.4148	32.05
550.1	2.2	-0.1905	32.1
626.7	123.4129	0.1391	32.15
297.65	21.5161	-0.0484	32.199999999999996
385.2	-57.2774	-0.7079	32.25
282.65	167.9548	0.4517	32.3
290.85	-33.3097	-0.5565	32.35
320.35	-48.7935	-0.7257	32.4
300.0	-0.6968	-0.2056	32.449999999999996
100.3	8.9806	-0.0177	32.5
306.55	-9.6774	-0.2809	32.55
313.95	68.5871	0.1649	32.6
281.3	37.9548	0.055	32.65
551.2	129.6452	0.1839	32.699999999999996
406.35	-10.2065	-0.2635	32.75
38.15	-9.671	-1.4341	32.8
157.75	-51.5742	-2.4669	32.85
281.9	4.7871	-0.1606	32.9
376.9	-7.1806	-0.2475	32.949999999999996
224.6	153.929	0.4938	33.0
234.05	69.6258	0.2476	33.05
451.45	188.6258	0.3463	33.1
564.05	39.4258	-0.0528	33.15
211.65	42.0065	0.141	33.199999999999996
227.85	76.8903	0.2835	33.25
425.7	-70.6065	-0.7957	33.3
349.0	12.9226	-0.1173	33.35
238.0	71.7613	0.2514	33.4
592.1	109.2516	0.1235	33.449999999999996
318.0	37.5032	0.029	33.5
717.4	111.1097	0.0838	33.55
408.65	44.6774	0.0153	33.6
309.75	53.8194	0.1095	33.65
541.35	-20.8387	-0.3001	33.699999999999996
148.6	76.7419	0.4097	33.75
325.9	14.4968	-0.102	33.8
330.0	53.3097	0.093	33.85
267.65	123.1355	0.375	33.9
408.75	-9.3419	-0.2575	33.949999999999996
