DemDexc	AemDexc	E	T
859.7	486.68	0.4372	0.05
697.5	570.72	0.5448	0.1
198.0	555.2	0.8184	0.15000000000000002
299.75	359.5	0.6469	0.2
331.25	277.58	0.5516	0.25
149.4	444.02	0.8272	0.3
283.15	335.52	0.6439	0.35000000000000003
324.2	262.96	0.5424	0.4
560.0	274.5	0.394	0.45
420.1	261.24	0.4652	0.5
32.4	517.12	0.9635	0.55
204.6	492.96	0.7938	0.6000000000000001
140.7	427.36	0.8304	0.6500000000000001
-11.85	297.24	1.0244	0.7000000000000001
168.2	464.38	0.816	0.7500000000000001
542.35	290.68	0.4208	0.8
296.3	459.72	0.7075	0.8500000000000001
93.9	458.9	0.8886	0.9000000000000001
137.6	481.62	0.85	0.9500000000000001
202.0	390.34	0.7533	1.0
303.05	327.72	0.6206	1.05
-161.9	503.84	1.2297	1.1
203.55	247.18	0.65	1.1500000000000001
66.05	352.82	0.8973	1.2000000000000002
-96.5	223.14	1.3311	1.2500000000000002
117.6	227.8	0.7538	1.3
-72.35	385.34	1.1243	1.35
-118.65	252.0	1.3695	1.4000000000000001
162.5	242.36	0.6987	1.4500000000000002
367.8	357.66	0.5925	1.5000000000000002
-222.9	596.92	1.2755	1.55
294.35	447.84	0.7032	1.6
203.65	192.66	0.5851	1.6500000000000001
-93.3	531.7	1.1154	1.7000000000000002
-11.95	385.52	1.0189	1.7500000000000002
141.65	553.84	0.8639	1.8
163.65	580.8	0.8518	1.85
47.85	512.5	0.9465	1.9000000000000001
68.55	389.2	0.9029	1.9500000000000002
305.0	404.52	0.6715	2.0
175.75	338.34	0.7526	2.05
112.6	289.28	0.8045	2.1
189.65	518.92	0.8146	2.15
181.25	468.58	0.8055	2.1999999999999997
99.25	359.84	0.8546	2.25
162.75	176.78	0.6217	2.3
-7.7	293.02	1.016	2.35
161.65	566.3	0.8501	2.4
106.3	551.24	0.8945	2.45
-167.5	554.44	1.2135	2.5
-49.0	407.32	1.0768	2.55
-119.9	509.94	1.1599	2.6
117.15	246.96	0.7699	2.65
208.4	377.16	0.7402	2.7
-133.35	412.08	1.2316	2.75
137.2	420.22	0.8316	2.8
329.3	102.02	0.2591	2.85
375.45	290.46	0.5289	2.9
493.85	180.72	0.3071	2.95
427.35	102.98	0.1903	3.0
243.85	153.84	0.4694	3.05
247.95	227.78	0.5771	3.1
558.75	110.9	0.141	3.15
409.7	228.68	0.433	3.2
578.05	254.88	0.3623	3.25
363.55	132.16	0.3052	3.3
422.65	173.8	0.3415	3.35
364.0	104.08	0.2366	3.4
630.75	76.24	0.0336	3.45
1030.0	203.0	0.1393	3.5
1023.75	65.04	-0.0647	3.55
972.2	43.74	-0.1009	3.6
1012.35	102.04	0.0013	3.65
1239.75	45.94	-0.1172	3.7
818.05	164.06	0.1435	3.75
967.25	145.78	0.0779	3.8
895.8	174.06	0.1358	3.85
1018.05	130.8	0.0453	3.9
723.7	15.18	-0.1517	3.95
954.35	197.24	0.151	4.0
930.1	90.12	-0.0052	4.05
908.85	53.7	-0.0732	4.1
695.1	44.4	-0.0641	4.15
959.95	87.42	-0.0151	4.2
877.15	142.5	0.0943	4.25
773.3	86.96	0.0203	4.3
1099.85	164.44	0.0762	4.35
984.5	43.04	-0.1035	4.4
1164.15	57.74	-0.0917	4.45
980.55	204.12	0.1527	4.5
960.4	182.98	0.1311	4.55
