DemDexc	AemDexc	E	T
1211.1862	561.0323	0.3771	0.05
562.3172	558.3613	0.5981	0.1
-330.8483	404.0258	1.832	0.15000000000000002
-258.6552	203.4323	3.0942	0.2
34.331	245.5032	0.9216	0.25
-40.0207	340.2387	1.075	0.3
-23.2276	521.6387	1.0273	0.35000000000000003
91.1931	381.9548	0.872	0.4
68.0276	506.8258	0.9245	0.45
123.0966	420.9935	0.8469	0.5
-1.0345	496.8194	1.0013	0.55
212.0828	443.2968	0.7684	0.6000000000000001
54.331	368.4903	0.9176	0.6500000000000001
50.531	312.1226	0.9101	0.7000000000000001
74.0207	349.1419	0.885	0.7500000000000001
113.0966	274.271	0.7949	0.8
102.5793	269.1032	0.8079	0.8500000000000001
185.9517	398.7806	0.7731	0.9000000000000001
367.9655	627.7484	0.728	0.9500000000000001
323.3793	174.9226	0.4236	1.0
81.5172	487.5871	0.9074	1.05
154.5103	476.6903	0.8326	1.1
98.8552	379.9677	0.8619	1.1500000000000001
69.8069	499.2065	0.9216	1.2000000000000002
624.1931	614.9935	0.596	1.2500000000000002
400.9172	663.0323	0.7214	1.3
122.1241	262.4258	0.7735	1.35
251.8207	357.3806	0.6874	1.4000000000000001
180.8345	414.2903	0.785	1.4500000000000002
149.7862	193.0323	0.6646	1.5000000000000002
101.8276	334.329	0.8414	1.55
26.5793	416.3161	0.9629	1.6
251.7241	223.2645	0.5674	1.6500000000000001
279.4966	135.5097	0.3908	1.7000000000000002
226.5931	280.1097	0.6544	1.7500000000000002
60.4552	222.2774	0.8563	1.8
143.0759	54.6065	0.3195	1.85
104.8759	187.3419	0.7376	1.9000000000000001
-109.4	146.6968	1.7135	1.9500000000000002
69.0345	150.4581	0.7761	2.0
412.8897	356.4968	0.5599	2.05
13.0552	368.0	0.9791	2.1
192.3724	380.5097	0.7579	2.15
-62.4966	441.2903	1.0914	2.1999999999999997
206.3931	391.7677	0.7498	2.25
256.4276	315.4129	0.6532	2.3
351.2966	300.7226	0.5575	2.35
285.3724	387.2581	0.6769	2.4
260.731	464.3806	0.737	2.45
96.9724	358.2258	0.8569	2.5
253.5241	447.2774	0.735	2.55
211.1724	308.8129	0.6942	2.6
-18.5862	229.1226	1.0507	2.65
382.6828	434.3613	0.633	2.7
52.7034	312.1419	0.9066	2.75
204.8897	378.0452	0.7441	2.8
1.6966	226.6	0.9955	2.85
41.5241	343.2258	0.9316	2.9
98.2966	326.8581	0.8431	2.95
-8.3448	416.4258	1.0121	3.0
65.9103	418.2065	0.9123	3.05
23.0345	88.2194	0.8614	3.1
36.5517	299.4774	0.931	3.15
235.3103	36.4645	0.0839	3.2
464.6897	26.9097	-0.0754	3.25
588.0414	32.1871	-0.0816	3.3
539.9862	36.6	-0.0567	3.35
685.9862	-64.4387	-0.4776	3.4
330.1655	-29.5097	-0.4612	3.45
530.2207	14.271	-0.1387	3.5
664.8483	46.7613	-0.052	3.55
812.069	37.271	-0.0991	3.6
471.1931	76.2774	0.0935	3.65
493.9379	186.929	0.317	3.7
741.469	19.4065	-0.1403	3.75
705.2345	91.5806	0.0474	3.8
719.0828	122.9677	0.1058	3.85
983.5448	101.4387	0.0052	3.9
468.131	-39.2839	-0.442	3.95
258.3241	36.0129	0.0616	4.0
475.6621	-90.0968	-0.9318	4.05
1131.5241	181.8516	0.0919	4.1
116.7724	-38.2258	-2.4753	4.15
131.3724	-44.0129	-2.6369	4.2
758.9241	44.9871	-0.0728	4.25
551.3172	76.3742	0.0603	4.3
395.6759	-9.4387	-0.2601	4.35
259.531	17.7484	-0.0556	4.4
190.8276	122.6774	0.475	4.45
336.4966	99.0968	0.2448	4.5
892.3655	-25.7355	-0.2735	4.55
423.0483	110.8258	0.2126	4.6
827.4966	122.3097	0.0738	4.65
91.6897	80.9161	0.566	4.7
375.9655	-25.7355	-0.3903	4.75
553.9724	49.6581	-0.0176	4.8
599.9862	32.7226	-0.082	4.8500000000000005
786.5448	45.1032	-0.0765	4.9
664.3172	-39.5613	-0.3622	4.95
270.7517	29.1226	0.0124	5.0
270.7172	80.9419	0.2491	5.05
123.2828	-155.1871	1.7907	5.1000000000000005
102.4897	76.6323	0.5191	5.15
-61.9034	-24.0258	0.3244	5.2
171.3034	154.5097	0.572	5.25
165.4759	12.7742	-0.0395	5.3
241.0483	12.7097	-0.0855	5.3500000000000005
636.3655	15.5742	-0.144	5.4
542.6552	87.4903	0.0926	5.45
755.1103	69.1097	-0.0143	5.5
907.9655	-17.0323	-0.2468	5.55
645.9517	42.3032	-0.061	5.6000000000000005
742.7103	143.1484	0.1339	5.65
745.8897	48.5355	-0.0618	5.7
896.2069	290.4	0.2719	5.75
790.0	78.8065	-0.0004	5.8
664.931	50.6323	-0.0414	5.8500000000000005
1240.1448	218.3613	0.1125	5.9
591.9793	10.4452	-0.1591	5.95
675.8897	158.4194	0.183	6.0
328.1655	48.0452	0.0718	6.05
571.4483	57.5613	0.0012	6.1000000000000005
337.7655	-18.3935	-0.3467	6.15
902.469	159.0452	0.1127	6.2
831.2	105.2	0.0424	6.25
639.3517	77.8387	0.035	6.3
252.9655	138.9484	0.4282	6.3500000000000005
360.2138	164.0	0.3719	6.4
788.2759	102.071	0.0468	6.45
867.3241	90.0903	0.0064	6.5
767.5724	164.3742	0.1598	6.55
1023.9103	113.8129	0.0183	6.6000000000000005
715.1034	44.4581	-0.0673	6.65
433.9793	-49.7097	-0.5566	6.7
812.7241	5.4	-0.1843	6.75
852.8483	68.9548	-0.033	6.8
516.2	117.1097	0.1745	6.8500000000000005
673.4897	81.2452	0.0332	6.9
673.4828	90.6323	0.0545	6.95
713.5931	118.0258	0.0983	7.0
743.0414	22.6065	-0.1312	7.05
815.531	118.9613	0.071	7.1000000000000005
622.1586	7.0452	-0.1734	7.15
733.2966	76.7226	0.0077	7.2
715.6966	54.1742	-0.0422	7.25
1001.269	124.6387	0.0392	7.3
493.7655	157.5097	0.2674	7.3500000000000005
564.7379	72.4387	0.045	7.4
648.1931	129.4258	0.1425	7.45
747.6828	138.6258	0.1246	7.5
763.7724	157.0903	0.1498	7.55
816.6207	274.7548	0.2827	7.6000000000000005
854.4759	195.1613	0.1763	7.65
780.8207	74.6516	-0.0074	7.7
625.0345	34.8903	-0.0795	7.75
778.8966	178.2645	0.1768	7.8
717.3034	-90.7871	-0.6067	7.8500000000000005
585.1034	177.4839	0.2531	7.9
1069.7172	-65.5806	-0.3677	7.95
519.5448	133.1548	0.2067	8.0
942.5448	-19.4	-0.2515	8.05
367.2069	-16.1935	-0.3161	8.100000000000001
1015.7517	-6.4194	-0.2154	8.15
192.7931	-40.7677	-1.0794	8.200000000000001
417.0552	-39.6258	-0.4815	8.250000000000002
475.5103	90.3226	0.1304	8.3
669.9448	14.4194	-0.1505	8.350000000000001
727.9034	78.4774	0.0129	8.4
489.131	24.2387	-0.0918	8.450000000000001
621.2414	40.9548	-0.0602	8.500000000000002
684.6966	37.4452	-0.0817	8.55
816.0345	36.2323	-0.1021	8.600000000000001
452.4759	135.7742	0.2501	8.65
528.7241	46.6774	-0.0199	8.700000000000001
650.2552	61.929	-0.008	8.750000000000002
269.4552	126.8903	0.382	8.8
339.9517	28.8387	-0.0259	8.850000000000001
227.4	3.7677	-0.1615	8.9
327.6	89.3935	0.2237	8.950000000000001
-37.9862	118.0065	1.2302	9.000000000000002
67.5862	8.9871	0.0521	9.05
2.4759	-50.9548	1.0299	9.100000000000001
47.4897	-11.4258	-1.313	9.15
-50.6069	74.7677	1.6139	9.200000000000001
-153.0897	85.5097	11.246	9.250000000000002
208.7793	45.9355	0.1667	9.3
-351.3931	2.9935	-0.2208	9.350000000000001
-16.2345	-127.9355	0.9284	9.4
130.4759	78.2452	0.4544	9.450000000000001
223.6	-17.7161	-0.426	9.500000000000002
390.1103	64.5226	0.0983	9.55
183.0207	-11.271	-0.3686	9.600000000000001
-30.5241	-45.7613	0.6999	9.650000000000002
9.9724	63.2839	0.9124	9.700000000000001
11.1655	-30.1355	1.2729	9.750000000000002
108.0759	-46.8774	-8.056	9.8
259.6138	15.0129	-0.0756	9.850000000000001
41.0897	9.2839	0.1735	9.900000000000002
-29.0621	91.6774	1.226	9.950000000000001
106.7448	73.7419	0.4961	10.000000000000002
33.5862	48.9871	0.6937	10.05
22.3655	-105.5548	1.1422	10.100000000000001
287.6	87.6968	0.2546	10.150000000000002
90.8621	120.5677	0.6716	10.200000000000001
77.6966	-2.9226	-0.2976	10.250000000000002
334.6552	15.1677	-0.1003	10.3
468.7103	-6.5484	-0.2345	10.350000000000001
-56.7586	21.7097	-4.106	10.400000000000002
-252.4207	-55.8516	0.1681	10.450000000000001
-174.469	-94.0516	0.4226	10.500000000000002
-213.4414	-4.0839	-0.1558	10.55
-121.2207	47.9484	-4.7442	10.600000000000001
-88.0276	40.0065	-12.1799	10.650000000000002
