DemDexc	AemDexc	E	T
-57.45	17.8938	-2.1825	12.05
65.25	-46.3813	3.846	12.100000000000001
46.05	-38.7563	2.7564	12.150000000000002
-131.65	-27.6875	0.1553	12.200000000000001
-56.35	63.8438	1.9479	12.250000000000002
7.6	-126.7125	1.0371	12.3
35.95	-6.1062	-0.8174	12.350000000000001
457.4	-12.8375	-0.2714	12.400000000000002
-37.3	38.375	2.1346	12.450000000000001
-175.85	-25.9062	0.0731	12.500000000000002
-77.0	-82.9187	0.6195	12.55
72.6	-16.4187	-1.191	12.600000000000001
51.9	-31.2437	6.8824	12.650000000000002
-49.5	118.3813	1.3172	12.700000000000001
-196.45	-3.475	-0.159	12.750000000000002
209.75	-0.8125	-0.2094	12.8
-65.15	-5.6875	-0.0216	12.850000000000001
-89.2	-26.05	0.2425	12.900000000000002
-13.15	23.2625	1.4728	12.950000000000001
-21.3	132.3188	1.105	13.000000000000002
-316.35	-68.475	0.1625	13.05
253.85	141.2312	0.432	13.100000000000001
238.05	19.3313	-0.0323	13.150000000000002
-14.5	66.8875	1.1459	13.200000000000001
103.6	-23.8	-1.22	13.250000000000002
-94.2	-16.0	0.1043	13.3
-299.2	6.7812	-0.257	13.350000000000001
378.3	133.4563	0.2964	13.400000000000002
177.15	99.6375	0.4353	13.450000000000001
48.45	69.1562	0.6887	13.500000000000002
230.0	-3.4187	-0.2368	13.55
362.85	-47.1125	-0.6209	13.600000000000001
203.3	-3.0437	-0.237	13.650000000000002
312.0	-56.2063	-0.8759	13.700000000000001
161.95	-1.1875	-0.2179	13.750000000000002
-168.9	115.4187	4.2723	13.8
83.25	-32.7875	-4.6521	13.850000000000001
33.95	83.375	0.797	13.900000000000002
115.6	45.6812	0.3297	13.950000000000001
80.25	45.5312	0.4379	14.000000000000002
-150.9	0.5125	-0.2082	14.05
-145.5	22.2063	-0.7272	14.100000000000001
30.55	17.6438	0.4432	14.150000000000002
148.8	29.8938	0.144	14.200000000000001
-35.25	10.8625	-2.1275	14.250000000000002
-7.6	-8.5625	0.6311	14.3
79.65	-6.2937	-0.4252	14.350000000000001
-19.9	-16.75	0.5528	14.400000000000002
58.2	2.2875	-0.1125	14.450000000000001
23.75	-26.9	1.9484	14.500000000000002
63.25	19.3438	0.2554	14.55
-51.4	45.5875	2.5507	14.600000000000001
54.3	-35.925	4.7128	14.650000000000002
-9.25	61.9875	1.0968	14.700000000000001
-272.0	-47.7437	0.1118	14.750000000000002
156.0	9.0	-0.0759	14.8
-3.9	50.1375	1.0486	14.850000000000001
86.3	-71.6875	2.8145	14.900000000000002
-63.75	-9.0063	0.0644	14.950000000000001
-37.15	-2.9563	-0.0352	15.000000000000002
-36.45	54.0	1.6113	15.05
53.55	7.1187	0.052	15.100000000000001
-205.3	38.0625	-0.9072	15.150000000000002
-159.85	53.4312	-2.6201	15.200000000000001
151.15	13.9	-0.0136	15.250000000000002
134.2	-5.6062	-0.3094	15.3
-13.6	58.4125	1.1581	15.350000000000001
-44.8	-52.9812	0.6434	15.400000000000002
208.2	-55.575	-1.5743	15.450000000000001
417.9	39.9125	-0.0075	15.500000000000002
190.05	57.0813	0.2503	15.55
5.45	55.7812	0.9441	15.600000000000001
-7.4	32.9125	1.152	15.650000000000002
-92.25	33.6938	-3.4525	15.700000000000001
66.7	-84.7	1.7794	15.750000000000002
-39.85	4.525	-0.5526	15.8
-25.9	-18.325	0.5031	15.850000000000001
-163.3	10.4563	-0.3762	15.900000000000002
167.6	40.5312	0.1912	15.950000000000001
-91.35	55.7375	6.447	16.0
21.65	-38.0	1.478	16.05
98.25	48.5312	0.3964	16.1
131.85	87.175	0.4833	16.150000000000002
12.85	12.5437	0.5935	16.200000000000003
77.3	12.7875	0.0983	16.25
19.85	-5.2625	-1.5544	16.3
