DemDexc	AemDexc	E	T
1042.74	91.44	-0.0209	4.55
832.58	104.02	0.0399	4.6
1241.16	106.18	-0.0247	4.65
963.6	144.14	0.0763	4.7
578.56	-13.92	-0.2607	4.75
669.4	51.12	-0.041	4.8
1284.24	114.68	-0.0182	4.8500000000000005
962.84	97.84	0.0027	4.9
756.8	130.6	0.1079	4.95
1198.06	19.08	-0.163	5.0
963.14	14.06	-0.166	5.05
1128.82	132.94	0.0288	5.1000000000000005
924.3	37.56	-0.1098	5.15
1210.2	1.02	-0.198	5.2
833.9	109.58	0.0497	5.25
673.28	185.12	0.2258	5.3
1307.06	37.94	-0.1342	5.3500000000000005
868.16	122.32	0.0638	5.4
925.24	172.68	0.1262	5.45
729.02	176.24	0.1911	5.5
1205.18	79.2	-0.0606	5.55
1097.42	139.44	0.0432	5.6000000000000005
1182.3	11.16	-0.1778	5.65
1022.24	177.76	0.1097	5.7
626.14	62.62	0.0	5.75
1167.92	119.58	0.004	5.8
494.54	82.54	0.1003	5.8500000000000005
260.98	-62.16	-1.2916	5.9
-62.74	-103.18	0.7202	5.95
80.46	92.06	0.6351	6.0
259.58	75.46	0.2412	6.05
136.74	40.8	0.2485	6.1000000000000005
71.74	-46.32	5.119	6.15
172.92	-34.28	-0.9883	6.2
53.28	-69.64	1.7434	6.25
269.86	-58.44	-1.1168	6.3
345.16	-46.44	-0.6418	6.3500000000000005
552.62	47.98	-0.0225	6.4
347.94	8.92	-0.1415	6.45
516.78	-5.22	-0.2247	6.5
-84.54	102.64	1.8402	6.55
10.72	-16.86	1.5593	6.6000000000000005
156.46	54.08	0.2905	6.65
44.34	68.24	0.7057	6.7
218.24	60.48	0.2279	6.75
407.32	21.9	-0.0835	6.8
114.04	-40.42	-3.1219	6.8500000000000005
21.54	-47.06	1.3561	6.9
178.0	76.9	0.3562	6.95
-58.3	-8.38	0.0679	7.0
484.06	62.66	0.0468	7.05
488.98	-58.82	-0.5802	7.1000000000000005
273.14	-80.44	-1.9197	7.15
83.12	-22.38	-1.6002	7.2
192.64	159.14	0.5475	7.25
161.12	-62.12	-4.2425	7.3
130.38	72.36	0.4313	7.3500000000000005
24.54	12.56	0.407	7.4
360.86	-14.74	-0.3068	7.45
75.08	18.26	0.1927	7.5
711.92	-17.44	-0.2618	7.55
489.06	6.24	-0.1701	7.6000000000000005
531.78	41.8	-0.037	7.65
437.46	23.72	-0.0826	7.7
629.42	182.94	0.2411	7.75
888.46	58.76	-0.0598	7.8
571.5	60.82	0.0106	7.8500000000000005
519.12	113.7	0.1655	7.9
429.74	62.64	0.0709	7.95
405.8	117.0	0.2389	8.0
676.86	101.8	0.0775	8.05
325.48	5.84	-0.1584	8.100000000000001
124.04	93.22	0.5206	8.15
534.82	-12.78	-0.2602	8.200000000000001
199.34	26.88	0.0549	8.250000000000002
362.38	5.44	-0.165	8.3
245.26	-98.6	-5.1238	8.350000000000001
431.72	48.44	0.0199	8.4
326.02	151.74	0.3785	8.450000000000001
570.16	115.36	0.1457	8.500000000000002
354.72	20.86	-0.0737	8.55
498.02	68.5	0.0589	8.600000000000001
561.94	86.22	0.0818	8.65
257.14	-103.06	-5.048	8.700000000000001
440.5	-10.56	-0.2604	8.750000000000002
30.96	97.06	0.8349	8.8
244.9	28.26	0.025	8.850000000000001
546.96	72.52	0.0515	8.9
353.12	-21.26	-0.3643	8.950000000000001
385.98	18.48	-0.0951	9.000000000000002
230.74	69.5	0.2511	9.05
513.0	48.5	-0.0092	9.100000000000001
307.6	1.36	-0.1895	9.15
149.9	145.5	0.592	9.200000000000001
342.8	92.18	0.2197	9.250000000000002
519.98	-21.02	-0.3056	9.3
491.36	-66.44	-0.6448	9.350000000000001
497.5	-85.7	-0.8307	9.4
524.38	-15.62	-0.276	9.450000000000001
394.18	-109.06	-1.6867	9.500000000000002
300.64	25.88	-0.0237	9.55
510.9	124.9	0.1941	9.600000000000001
130.28	44.16	0.2848	9.650000000000002
179.92	111.82	0.465	9.700000000000001
95.58	28.98	0.253	9.750000000000002
43.1	31.94	0.5165	9.8
-27.32	-62.62	0.7851	9.850000000000001
-31.12	-17.56	0.4362	9.900000000000002
177.88	-31.18	-0.8478	9.950000000000001
136.98	-27.28	-0.9944	10.000000000000002
131.08	-20.16	-0.7331	10.05
135.28	22.44	0.0989	10.100000000000001
214.54	5.92	-0.1372	10.150000000000002
-207.9	-3.2	-0.1642	10.200000000000001
94.4	72.86	0.5282	10.250000000000002
98.94	-116.38	1.8872	10.3
23.84	30.62	0.6638	10.350000000000001
125.62	-35.42	-1.7518	10.400000000000002
14.78	-93.4	1.1031	10.450000000000001
550.3	16.54	-0.132	10.500000000000002
513.44	49.82	-0.005	10.55
214.94	48.86	0.1751	10.600000000000001
551.9	-125.86	-1.2063	10.650000000000002
754.5	66.66	-0.0198	10.700000000000001
350.98	111.98	0.2674	10.750000000000002
695.1	43.9	-0.0654	10.8
634.5	92.08	0.0699	10.850000000000001
739.76	49.84	-0.0575	10.900000000000002
597.66	-9.48	-0.2393	10.950000000000001
559.46	76.3	0.0572	11.000000000000002
712.34	80.58	0.0214	11.05
821.82	65.88	-0.0342	11.100000000000001
748.58	-11.86	-0.2393	11.150000000000002
416.2	6.36	-0.1644	11.200000000000001
621.58	21.76	-0.1215	11.250000000000002
519.6	-35.92	-0.3925	11.3
263.28	100.1	0.3183	11.350000000000001
387.04	95.96	0.1978	11.400000000000002
420.66	91.94	0.165	11.450000000000001
418.92	-9.72	-0.2584	11.500000000000002
669.58	5.58	-0.1803	11.55
620.88	-72.84	-0.5679	11.600000000000001
539.3	137.6	0.2055	11.650000000000002
296.22	-7.98	-0.2683	11.700000000000001
301.2	-22.42	-0.4099	11.750000000000002
341.0	139.58	0.3402	11.8
283.0	-95.96	-2.7286	11.850000000000001
470.56	69.7	0.0742	11.900000000000002
192.0	-53.24	-1.6941	11.950000000000001
258.4	7.48	-0.1343	12.000000000000002
262.88	-35.06	-0.6365	12.05
354.28	-7.0	-0.2494	12.100000000000001
498.04	150.14	0.2514	12.150000000000002
248.58	55.2	0.169	12.200000000000001
292.28	31.86	0.0148	12.250000000000002
254.68	73.44	0.2389	12.3
394.68	58.06	0.0728	12.350000000000001
528.26	130.86	0.1976	12.400000000000002
341.18	87.04	0.2054	12.450000000000001
695.64	74.74	0.0122	12.500000000000002
443.0	147.1	0.2789	12.55
514.96	-10.96	-0.2534	12.600000000000001
502.52	65.42	0.0479	12.650000000000002
471.26	90.68	0.1335	12.700000000000001
448.66	19.36	-0.1047	12.750000000000002
513.62	36.5	-0.0507	12.8
389.14	-18.1	-0.3231	12.850000000000001
259.54	81.08	0.2614	12.900000000000002
102.32	58.4	0.4396	12.950000000000001
57.32	-134.94	1.3236	13.000000000000002
208.58	62.34	0.2489	13.05
450.64	93.84	0.1528	13.100000000000001
478.34	-87.56	-0.893	13.150000000000002
237.96	149.98	0.4692	13.200000000000001
167.92	-43.5	-1.4902	13.250000000000002
469.86	82.4	0.1116	13.3
152.34	17.58	0.025	13.350000000000001
245.84	81.42	0.2781	13.400000000000002
544.62	56.58	0.0064	13.450000000000001
318.3	115.92	0.3057	13.500000000000002
134.82	75.74	0.4349	13.55
405.62	16.26	-0.1109	13.600000000000001
254.78	-65.34	-1.4636	13.650000000000002
612.48	-105.34	-0.8292	13.700000000000001
497.54	25.58	-0.0881	13.750000000000002
437.32	-96.74	-1.1522	13.8
658.3	-60.48	-0.4701	13.850000000000001
648.46	98.72	0.0801	13.900000000000002
604.54	-61.84	-0.5086	13.950000000000001
456.12	-22.32	-0.3302	14.000000000000002
603.74	20.9	-0.1223	14.05
903.2	116.66	0.0464	14.100000000000001
358.72	-34.94	-0.4903	14.150000000000002
65.7	-29.12	-9.5684	14.200000000000001
402.24	-99.5	-1.375	14.250000000000002
269.5	-9.5	-0.291	14.3
347.24	23.04	-0.0594	14.350000000000001
438.8	89.24	0.147	14.400000000000002
276.84	-20.76	-0.4117	14.450000000000001
476.32	-76.1	-0.7635	14.500000000000002
191.08	59.0	0.2581	14.55
365.16	-11.5	-0.2807	14.600000000000001
312.46	46.04	0.0731	14.650000000000002
355.12	126.1	0.2983	14.700000000000001
58.44	-46.84	2.99	14.750000000000002
597.88	81.2	0.0563	14.8
490.12	2.36	-0.1886	14.850000000000001
663.42	-66.52	-0.501	14.900000000000002
177.4	26.52	0.0762	14.950000000000001
282.5	-46.76	-0.7938	15.000000000000002
516.92	209.32	0.337	15.05
402.06	-4.16	-0.2254	15.100000000000001
691.04	-17.48	-0.2639	15.150000000000002
478.34	70.12	0.0721	15.200000000000001
316.38	91.74	0.2405	15.250000000000002
140.12	-78.22	11.3029	15.3
431.34	-34.36	-0.4274	15.350000000000001
456.96	92.94	0.147	15.400000000000002
200.48	81.72	0.3389	15.450000000000001
697.58	-61.46	-0.4567	15.500000000000002
466.26	-41.46	-0.4596	15.55
281.0	65.82	0.1828	15.600000000000001
656.82	66.82	0.0029	15.650000000000002
505.3	139.78	0.2274	15.700000000000001
355.52	137.68	0.3238	15.750000000000002
425.5	-38.22	-0.4628	15.8
717.3	32.76	-0.0996	15.850000000000001
529.68	-35.0	-0.3827	15.900000000000002
492.68	-73.52	-0.7105	15.950000000000001
420.04	-15.56	-0.296	16.0
649.74	129.88	0.1427	16.05
314.86	159.72	0.4043	16.1
295.5	-81.72	-1.6851	16.150000000000002
86.28	-19.76	-1.2142	16.200000000000003
53.2	-72.92	1.6891	16.25
244.0	-89.18	-3.4607	16.3
231.38	3.96	-0.1603	16.35
10.62	-62.42	1.1116	16.400000000000002
-91.62	19.64	-1.1006	16.450000000000003
149.86	59.74	0.3323	16.5
8.94	46.66	0.8951	16.55
6.76	-34.78	1.1292	16.6
-37.38	11.72	-2.2178	16.650000000000002
-46.6	96.82	1.3803	16.700000000000003
228.54	30.2	0.0508	16.75
-118.14	28.78	-1.3402	16.8
242.84	-97.16	-5.0059	16.85
-258.58	-25.22	-0.0041	16.900000000000002
134.22	1.42	-0.1751	16.950000000000003
18.74	-101.0	1.1227	17.0
67.24	-27.24	-5.3235	17.05
36.98	51.68	0.6838	17.1
-116.56	-14.08	0.0335	17.150000000000002
68.02	71.68	0.6139	17.200000000000003
-138.52	-16.9	0.0354	17.25
221.12	-16.38	-0.4087	17.3
50.88	-48.86	2.3035	17.35
-117.06	-28.22	0.1904	17.400000000000002
300.82	-5.0	-0.2413	17.450000000000003
73.02	71.34	0.5938	17.5
-26.58	58.92	1.3495	17.55
234.72	57.0	0.1923	17.6
-104.2	-153.32	0.6956	17.650000000000002
-4.0	-113.66	0.9792	17.700000000000003
176.6	-4.88	-0.2702	17.75
137.58	29.04	0.1562	17.8
409.02	-7.12	-0.2433	17.85
8.94	-10.42	1.9015	17.900000000000002
-81.26	19.4	-1.2966	17.950000000000003
37.36	-7.58	-1.0195	18.0
-159.46	120.2	3.3641	18.05
-18.8	7.96	-6.8333	18.1
316.08	19.46	-0.0684	18.150000000000002
-135.12	-36.2	0.2187	18.200000000000003
156.3	-2.74	-0.2436	18.25
-62.98	-104.84	0.7228	18.3
29.1	5.28	0.1195	18.35
243.54	-41.72	-0.8254	18.400000000000002
-186.62	-31.28	0.1013	18.450000000000003
266.38	-75.58	-1.7743	18.5
244.96	14.52	-0.0728	18.55
32.6	-86.06	1.2804	18.6
501.32	89.4	0.1155	18.650000000000002
170.62	116.2	0.492	18.700000000000003
118.1	-20.48	-0.8372	18.75
7.28	-117.52	1.0384	18.8
102.84	99.9	0.5922	18.85
32.92	60.4	0.743	18.900000000000002
155.28	-7.5	-0.3283	18.950000000000003
130.32	10.02	-0.0401	19.0
133.96	47.62	0.2986	19.05
98.72	-3.5	-0.2916	19.1
144.8	45.5	0.2631	19.150000000000002
104.62	52.08	0.3987	19.200000000000003
-7.18	-110.9	0.9624	19.250000000000004
240.7	48.86	0.1465	19.3
376.68	-70.76	-0.9222	19.35
-49.72	8.26	-0.7971	19.400000000000002
205.78	-46.68	-1.1965	19.450000000000003
21.02	44.08	0.769	19.500000000000004
-151.0	-69.82	0.3765	19.55
-163.9	-42.84	0.212	19.6
-37.32	-14.9	0.3328	19.650000000000002
-85.16	2.14	-0.2635	19.700000000000003
95.86	-48.14	274.8857	19.750000000000004
-16.14	-100.84	0.9111	19.8
45.58	-48.88	2.0482	19.85
43.64	103.22	0.7906	19.900000000000002
-12.34	-6.68	0.4238	19.950000000000003
240.86	-13.26	-0.3485	20.000000000000004
181.1	73.54	0.3378	20.05
-102.44	63.42	6.038	20.1
13.02	-56.26	1.157	20.150000000000002
112.58	131.76	0.6408	20.200000000000003
252.74	-100.28	-4.8123	20.250000000000004
46.46	56.48	0.6503	20.3
-57.82	23.24	-5.1185	20.35
194.62	-38.26	-0.9775	20.400000000000002
-287.84	-68.02	0.1851	20.450000000000003
19.98	2.32	0.0262	20.500000000000004
-165.4	-55.14	0.28	20.55
-46.94	-18.26	0.3251	20.6
73.28	33.58	0.3739	20.650000000000002
188.46	-3.14	-0.2414	20.700000000000003
-79.44	-19.04	0.1888	20.750000000000004
-3.08	-79.54	0.9772	20.8
6.6	190.58	0.9796	20.85
-21.56	-3.32	0.0826	20.900000000000002
39.72	-65.74	1.5194	20.950000000000003
89.24	40.62	0.3718	21.000000000000004
-141.28	-19.42	0.0588	21.05
-189.9	26.78	-0.6714	21.1
127.82	11.32	-0.0194	21.150000000000002
94.74	28.18	0.2476	21.200000000000003
243.94	-1.56	-0.2155	21.250000000000004
99.78	-112.48	1.9565	21.3
-71.72	-34.64	0.3896	21.35
78.2	-60.32	3.2111	21.400000000000002
306.34	25.18	-0.0306	21.450000000000003
143.96	-51.68	-3.255	21.500000000000004
59.78	-26.58	-9.8363	21.55
-14.8	57.02	1.179	21.6
152.36	24.64	0.0933	21.650000000000002
151.82	-17.1	-0.5489	21.700000000000003
205.38	-13.4	-0.3801	21.750000000000004
-44.96	63.96	1.6503	21.8
334.92	-37.64	-0.5479	21.85
-134.32	48.52	-3.3236	21.900000000000002
-84.28	-75.42	0.5699	21.950000000000003
119.64	-14.14	-0.5715	22.000000000000004
-19.48	-40.32	0.7665	22.05
509.76	31.32	-0.0687	22.1
415.46	-98.82	-1.2888	22.150000000000002
179.06	-39.92	-1.1656	22.200000000000003
-59.8	8.52	-0.6782	22.250000000000004
173.96	80.3	0.376	22.3
-7.08	-73.84	0.9451	22.35
198.18	-74.56	-3.8475	22.400000000000002
216.22	49.88	0.1789	22.450000000000003
151.28	-52.26	-2.8823	22.500000000000004
-60.62	-24.78	0.3398	22.55
102.14	28.56	0.2304	22.6
-24.96	-45.62	0.7422	22.650000000000002
-28.5	-89.44	0.8351	22.700000000000003
258.46	-26.26	-0.506	22.750000000000004
573.22	7.28	-0.1703	22.8
455.2	-63.46	-0.6639	22.85
-150.38	-6.26	-0.1078	22.900000000000002
83.9	-167.0	1.4026	22.950000000000003
249.68	-46.32	-0.9079	23.000000000000004
206.34	5.34	-0.1409	23.05
135.44	1.66	-0.1713	23.1
-10.22	-16.12	0.7112	23.150000000000002
47.56	74.3	0.7091	23.200000000000003
104.58	-9.68	-0.4726	23.250000000000004
106.06	93.42	0.5655	23.3
152.68	117.24	0.5268	23.35
309.24	51.52	0.0999	23.400000000000002
283.92	87.3	0.2569	23.450000000000003
259.24	61.2	0.1849	23.500000000000004
-106.58	-17.1	0.0915	23.55
-29.06	9.34	-2.3595	23.6
225.16	-53.42	-1.2836	23.650000000000002
161.68	-84.0	31.6987	23.700000000000003
294.76	84.36	0.2368	23.750000000000004
126.2	-56.24	-10.0379	23.8
122.56	-145.78	1.8702	23.85
-155.08	2.82	-0.2453	23.900000000000002
-27.82	-48.56	0.7328	23.950000000000003
102.72	19.06	0.1248	24.000000000000004
192.0	-26.38	-0.6547	24.05
4.74	-13.06	1.266	24.1
-211.74	15.52	-0.4061	24.150000000000002
127.34	1.74	-0.1681	24.200000000000003
60.16	-53.16	2.564	24.250000000000004
140.42	91.32	0.4784	24.3
213.86	75.86	0.298	24.35
200.68	77.88	0.3244	24.400000000000002
223.88	-29.56	-0.6306	24.450000000000003
-59.56	-37.86	0.4717	24.500000000000004
220.76	-103.6	-18.5363	24.55
169.9	1.7	-0.1765	24.6
-133.56	-85.12	0.4724	24.650000000000002
189.08	-111.02	7.884	24.700000000000003
-15.12	-181.86	0.9521	24.750000000000004
-185.84	0.58	-0.2075	24.8
103.52	-30.16	-1.8756	24.85
-28.36	-49.74	0.7338	24.900000000000002
37.96	-11.22	-1.9351	24.950000000000003
316.06	154.42	0.3931	25.000000000000004
141.66	-45.96	-2.4176	25.05
209.74	21.1	0.001	25.1
40.02	-147.3	1.1886	25.150000000000002
-81.52	-107.76	0.6707	25.200000000000003
-28.16	-88.98	0.8361	25.250000000000004
45.32	11.74	0.2095	25.3
48.3	30.3	0.4678	25.35
-34.42	-56.1	0.7183	25.400000000000002
205.14	2.26	-0.1741	25.450000000000003
58.76	-27.2	-15.1725	25.500000000000004
20.76	3.22	0.0841	25.55
179.98	-23.56	-0.6256	25.6
274.6	128.2	0.3794	25.650000000000002
205.78	45.12	0.1658	25.700000000000003
37.68	-47.28	1.7949	25.750000000000004
-172.52	-32.0	0.1247	25.8
23.6	73.84	0.8347	25.85
-81.32	128.18	1.5575	25.900000000000002
113.84	86.58	0.524	25.950000000000003
69.76	131.72	0.7488	26.000000000000004
-88.04	87.44	2.2166	26.05
110.08	48.48	0.362	26.1
18.08	-13.38	3.4995	26.150000000000002
259.52	-33.1	-0.6109	26.200000000000003
123.24	-27.78	-1.1851	26.250000000000004
202.3	-59.0	-1.8797	26.3
9.76	73.08	0.9249	26.35
-42.14	46.9	1.9789	26.400000000000002
451.56	51.66	0.0234	26.450000000000003
128.6	-29.58	-1.2224	26.500000000000004
327.22	18.26	-0.0795	26.55
-21.66	11.22	34.3231	26.6
69.82	16.16	0.1797	26.650000000000002
338.5	125.34	0.3106	26.700000000000003
-2.2	-11.0	0.8909	26.750000000000004
-21.44	47.08	1.3538	26.8
76.7	-71.02	2.4086	26.85
-16.8	83.32	1.1345	26.900000000000002
153.96	-72.64	-20.2848	26.950000000000003
164.74	108.56	0.4823	27.000000000000004
18.42	35.56	0.7531	27.05
-246.16	88.18	-3.232	27.1
183.58	9.88	-0.0834	27.150000000000002
46.82	-52.28	1.9731	27.200000000000003
-188.72	64.8	-2.8306	27.250000000000004
-184.18	-35.16	0.1316	27.3
169.82	-78.88	-15.8975	27.35
-206.84	-35.72	0.1081	27.400000000000002
-116.84	-67.48	0.4432	27.450000000000003
125.66	19.2	0.0809	27.500000000000004
-148.36	-23.22	0.0861	27.55
-20.12	-17.22	0.5575	27.6
201.92	-11.36	-0.3521	27.650000000000002
-29.92	55.9	1.4385	27.700000000000003
-64.38	79.72	1.8127	27.750000000000004
222.5	-61.68	-1.6932	27.8
351.48	-18.98	-0.3453	27.85
97.52	-42.24	-7.9742	27.900000000000002
189.92	-42.08	-1.1549	27.950000000000003
401.56	-20.6	-0.3372	28.000000000000004
58.6	-80.22	1.6905	28.05
157.78	-51.74	-2.4869	28.1
-177.34	-21.3	0.0324	28.150000000000002
49.52	-18.72	-3.9192	28.200000000000003
-91.12	-51.18	0.4349	28.250000000000004
82.28	-30.0	-3.4316	28.3
173.2	-27.1	-0.7466	28.35
107.4	-36.4	-2.7249	28.400000000000002
153.34	-19.64	-0.6133	28.450000000000003
237.62	-59.78	-1.4152	28.500000000000004
-24.56	-34.08	0.6821	28.55
3.52	-55.7	1.0392	28.6
46.14	100.26	0.7755	28.650000000000002
-82.84	95.36	1.9215	28.700000000000003
-146.98	28.7	-0.9689	28.750000000000004
-219.2	-3.8	-0.1598	28.8
33.68	-70.08	1.3796	28.85
182.02	56.08	0.2575	28.900000000000002
-23.3	126.78	1.1214	28.950000000000003
178.68	33.58	0.1278	29.000000000000004
-132.04	54.76	-6.0359	29.05
-301.92	73.6	-1.3417	29.1
248.34	-45.96	-0.9052	29.150000000000002
40.8	-54.52	1.7175	29.200000000000003
-105.08	-68.16	0.4776	29.250000000000004
43.12	73.06	0.7266	29.3
46.26	-85.7	1.4436	29.35
-33.48	24.08	3.7368	29.400000000000002
-101.42	55.6	13.4442	29.450000000000003
38.32	-41.8	2.0155	29.500000000000004
102.4	-68.4	4.5721	29.55
98.3	104.2	0.6154	29.6
-284.64	-104.34	0.3076	29.650000000000002
-12.62	-101.44	0.9297	29.700000000000003
-45.08	61.74	1.69	29.750000000000004
-99.4	39.44	-4.8129	29.8
-11.3	20.54	1.4553	29.85
-154.3	-62.1	0.3352	29.900000000000002
180.98	-32.2	-0.8629	29.950000000000003
-206.04	-2.96	-0.1665	30.000000000000004
133.8	-85.42	5.3348	30.05
213.76	50.36	0.1843	30.1
241.42	-55.24	-1.2125	30.150000000000002
-69.54	-50.38	0.51	30.200000000000003
26.88	-24.86	2.4123	30.250000000000004
91.38	28.1	0.257	30.3
251.2	-36.94	-0.7	30.35
184.3	62.52	0.2851	30.400000000000002
47.88	124.18	0.806	30.450000000000003
-256.0	-25.32	-0.0018	30.500000000000004
-37.04	97.7	1.2807	30.55
-127.02	36.0	-1.7703	30.6
-220.18	-8.56	-0.1134	30.650000000000002
-40.1	27.84	4.0886	30.700000000000003
-184.3	-51.9	0.2323	30.750000000000004
-40.34	-73.5	0.7416	30.8
145.38	-69.26	-24.4309	30.85
103.7	72.98	0.5016	30.900000000000002
135.7	-21.34	-0.7506	30.950000000000003
263.4	-26.42	-0.5011	31.000000000000004
96.52	-52.86	13.5896	31.05
79.52	-19.78	-1.388	31.1
116.82	-24.56	-1.0707	31.150000000000002
107.62	-95.24	2.5586	31.200000000000003
109.16	-99.4	2.4613	31.250000000000004
-44.92	-50.46	0.6304	31.3
59.76	-76.42	1.7704	31.35
-36.1	-16.94	0.381	31.400000000000002
6.32	-48.08	1.0844	31.450000000000003
-43.84	-67.12	0.7046	31.500000000000004
-64.66	-33.96	0.4148	31.55
92.4	52.24	0.4368	31.6
-178.6	-69.22	0.324	31.650000000000002
-75.48	-97.26	0.6645	31.700000000000003
309.66	10.76	-0.122	31.750000000000004
173.44	-142.94	2.851	31.8
171.96	-56.32	-2.4786	31.85
165.02	-67.66	-5.6675	31.900000000000002
91.1	-37.0	-5.393	31.950000000000003
-36.14	57.04	1.5564	32.0
223.74	-62.02	-1.693	32.05
144.62	-20.38	-0.6709	32.1
160.18	-22.44	-0.6671	32.15
-110.26	-40.56	0.3086	32.199999999999996
66.94	-33.32	-266.76	32.25
-87.94	91.12	2.1191	32.3
0.9	53.32	0.99	32.35
-80.44	-133.36	0.7219	32.4
355.42	-17.04	-0.3273	32.449999999999996
-63.18	-86.38	0.6787	32.5
-88.54	-135.56	0.7046	32.55
250.4	-113.54	-11.8851	32.6
168.92	-25.26	-0.712	32.65
34.64	-130.66	1.1834	32.699999999999996
306.96	-22.52	-0.4064	32.75
37.46	-85.12	1.3385	32.8
139.44	-111.44	3.0054	32.85
-223.28	60.7	-1.6299	32.9
37.12	-45.6	1.8237	32.949999999999996
-160.44	81.46	78.6323	33.0
20.58	-56.26	1.2686	33.05
64.74	-61.24	2.3455	33.1
31.72	-36.26	1.9329	33.15
-121.02	-34.86	0.2386	33.199999999999996
-80.18	-39.7	0.3971	33.25
32.48	5.18	0.0902	33.3
-129.52	97.58	3.3678	33.35
154.3	38.98	0.2028	33.4
233.12	-17.02	-0.4052	33.449999999999996
96.98	-67.68	4.0322	33.5
123.62	35.8	0.2401	33.55
108.38	12.14	0.0196	33.6
214.84	20.0	-0.0116	33.65
-42.34	-41.24	0.5929	33.699999999999996
62.46	-32.46	31.4683	33.75
-49.12	51.7	2.0859	33.8
216.52	-2.42	-0.2274	33.85
145.08	-21.6	-0.7088	33.9
-193.64	-89.24	0.3756	33.949999999999996
7.34	48.58	0.9157	34.0
-3.92	-54.48	0.9583	34.05
16.54	6.64	0.3344	34.1
251.62	48.38	0.1333	34.15
83.24	77.4	0.5804	34.199999999999996
63.66	34.12	0.4208	34.25
196.0	-47.3	-1.3195	34.3
118.48	-53.4	-11.1726	34.35
34.8	12.42	0.2998	34.4
-180.82	-27.02	0.0761	34.449999999999996
-96.26	89.98	2.3801	34.5
35.94	53.64	0.6989	34.55
156.96	-47.48	-2.0379	34.6
170.8	15.82	-0.0124	34.65
163.82	52.44	0.2684	34.699999999999996
344.86	146.12	0.3504	34.75
501.74	32.04	-0.0641	34.8
357.14	26.42	-0.0453	34.85
