DemDexc	AemDexc	E	T
327.4387	301.1355	0.5774	6.6000000000000005
-171.8387	288.6129	1.5087	6.65
100.5226	443.6194	0.8779	6.7
713.7806	267.5161	0.3141	6.75
449.329	370.9226	0.5473	6.8
163.2968	245.8129	0.7008	6.8500000000000005
44.1032	208.0258	0.885	6.9
111.471	312.7806	0.8185	6.95
149.1935	329.2903	0.7784	7.0
312.4194	278.1742	0.5685	7.05
143.1871	202.7226	0.6868	7.1000000000000005
378.4903	178.9226	0.3832	7.15
244.0516	273.2903	0.6296	7.2
267.7097	64.729	0.1911	7.25
53.8903	324.2645	0.9079	7.3
404.1226	248.0452	0.4613	7.3500000000000005
632.4	298.2645	0.3825	7.4
-130.7419	211.9097	1.5353	7.45
-77.2581	192.4645	1.3013	7.5
431.6452	212.3742	0.3952	7.55
331.2065	227.8516	0.4949	7.6000000000000005
324.7935	174.7742	0.422	7.65
134.9355	266.1548	0.7573	7.7
168.0645	311.2323	0.7449	7.75
-25.4194	381.2452	1.0414	7.8
4.9355	320.7097	0.9908	7.8500000000000005
-24.5742	265.6645	1.0582	7.9
127.6516	212.8516	0.7232	7.95
425.9161	225.5097	0.4172	8.0
32.5161	111.9419	0.8478	8.05
40.7613	203.5097	0.8908	8.100000000000001
275.5032	240.4387	0.5629	8.15
-59.3355	167.7032	1.2579	8.200000000000001
54.7548	198.6645	0.8547	8.250000000000002
238.5742	243.5097	0.6054	8.3
194.7677	255.7419	0.6691	8.350000000000001
340.6129	236.0258	0.497	8.4
337.1871	196.6645	0.4461	8.450000000000001
233.929	183.2774	0.5325	8.500000000000002
182.7032	291.9161	0.714	8.55
366.5032	190.9032	0.4123	8.600000000000001
331.3548	167.8065	0.4038	8.65
226.8	170.9613	0.5215	8.700000000000001
334.4581	222.1871	0.4847	8.750000000000002
452.8645	304.6323	0.4884	8.8
64.9871	182.3613	0.8185	8.850000000000001
300.671	190.8968	0.4713	8.9
156.6323	302.7806	0.7534	8.950000000000001
193.7935	283.7097	0.6945	9.000000000000002
-63.6516	72.1935	1.9461	9.05
253.9871	102.5677	0.3362	9.100000000000001
-58.4	192.071	1.2151	9.15
-110.6581	250.4968	1.3402	9.200000000000001
187.4968	221.7097	0.6434	9.250000000000002
254.6387	187.6839	0.515	9.3
259.2194	234.529	0.5729	9.350000000000001
483.3226	75.1677	0.0847	9.4
378.4194	150.0258	0.3307	9.450000000000001
102.2129	327.7613	0.8381	9.500000000000002
331.0258	276.4968	0.5507	9.55
126.5742	259.071	0.7644	9.600000000000001
214.3871	309.8387	0.6916	9.650000000000002
172.6516	190.9742	0.6264	9.700000000000001
124.8839	242.9226	0.7546	9.750000000000002
75.8839	274.5226	0.8543	9.8
-184.3355	127.6516	4.1169	9.850000000000001
83.0194	124.7355	0.7004	9.900000000000002
39.1677	236.8129	0.9083	9.950000000000001
154.529	130.3935	0.5535	10.000000000000002
204.2581	239.2452	0.641	10.05
158.7032	272.8065	0.7296	10.100000000000001
281.4903	284.1548	0.6025	10.150000000000002
130.8903	308.1548	0.7898	10.200000000000001
-203.3806	184.3097	2.477	10.250000000000002
127.7677	167.5871	0.6688	10.3
76.9419	132.3742	0.7298	10.350000000000001
12.9161	152.5161	0.9513	10.400000000000002
-81.5742	170.2194	1.3781	10.450000000000001
-52.8258	159.9677	1.2373	10.500000000000002
167.8452	270.4968	0.7159	10.55
152.4581	104.4903	0.4938	10.600000000000001
300.1097	241.5935	0.5402	10.650000000000002
284.9935	66.4903	0.1818	10.700000000000001
206.1161	417.2323	0.7623	10.750000000000002
107.9548	196.9226	0.7418	10.8
470.9613	191.6065	0.3384	10.850000000000001
178.2065	315.1097	0.7355	10.900000000000002
310.471	277.2065	0.5692	10.950000000000001
150.0258	176.8581	0.6426	11.000000000000002
116.0774	187.7677	0.7167	11.05
425.1806	340.1677	0.5385	11.100000000000001
347.4194	309.1806	0.5683	11.150000000000002
-13.0903	228.0452	1.0355	11.200000000000001
126.9548	212.2065	0.7237	11.250000000000002
267.129	273.9871	0.6067	11.3
329.7677	228.7097	0.4973	11.350000000000001
131.6452	276.7097	0.7694	11.400000000000002
261.0581	299.4387	0.6357	11.450000000000001
-27.5484	240.0581	1.073	11.500000000000002
157.3355	231.7161	0.6959	11.55
448.6	134.5355	0.2499	11.600000000000001
167.9613	278.9419	0.7223	11.650000000000002
120.4323	172.1742	0.6891	11.700000000000001
177.471	148.3484	0.5509	11.750000000000002
240.929	144.1871	0.4538	11.8
248.6452	185.3613	0.5183	11.850000000000001
45.3226	382.8516	0.9329	11.900000000000002
35.5161	278.129	0.928	11.950000000000001
135.3419	205.5419	0.7028	12.000000000000002
-130.6387	339.9742	1.2854	12.05
138.4516	102.4323	0.5161	12.100000000000001
54.4129	225.7032	0.8709	12.150000000000002
72.7806	197.471	0.8133	12.200000000000001
540.5935	159.6581	0.2456	12.250000000000002
250.8774	249.6452	0.5987	12.3
282.0129	172.6258	0.4605	12.350000000000001
250.4387	241.9161	0.5907	12.400000000000002
204.9742	244.2645	0.6453	12.450000000000001
168.5613	180.8774	0.6186	12.500000000000002
85.2645	200.3161	0.7894	12.55
40.8774	159.4258	0.8636	12.600000000000001
224.7677	149.2968	0.4846	12.650000000000002
134.8	393.9484	0.8247	12.700000000000001
-5.1097	191.5677	1.0162	12.750000000000002
418.5161	339.5677	0.5425	12.8
417.2452	129.3419	0.2593	12.850000000000001
79.7742	223.0774	0.818	12.900000000000002
171.3677	150.8516	0.5653	12.950000000000001
113.7226	257.9032	0.7832	13.000000000000002
-96.8258	173.8581	1.4631	13.05
333.9355	164.5032	0.3955	13.100000000000001
183.2258	292.2129	0.7136	13.150000000000002
357.2129	295.0903	0.5475	13.200000000000001
27.6903	109.8065	0.8656	13.250000000000002
318.529	109.9161	0.29	13.3
260.6774	255.9871	0.5951	13.350000000000001
240.6258	224.7677	0.5816	13.400000000000002
117.6452	295.2516	0.8006	13.450000000000001
82.9097	333.4065	0.8673	13.500000000000002
189.8129	300.5677	0.712	13.55
166.7484	303.1548	0.7412	13.600000000000001
87.6516	169.3935	0.7533	13.650000000000002
144.3355	164.0	0.6333	13.700000000000001
274.3355	194.2452	0.5033	13.750000000000002
283.0323	191.271	0.4897	13.8
142.6129	198.5935	0.683	13.850000000000001
239.5935	156.8774	0.4804	13.900000000000002
339.6323	99.6774	0.2438	13.950000000000001
-8.6323	201.6387	1.0262	14.000000000000002
130.0065	121.471	0.5817	14.05
236.8065	311.2774	0.6693	14.100000000000001
113.6452	219.7806	0.7535	14.150000000000002
69.8323	189.2903	0.8131	14.200000000000001
301.0129	240.4645	0.5381	14.250000000000002
304.5613	267.3161	0.5645	14.3
109.5161	137.5355	0.6583	14.350000000000001
385.071	152.5548	0.3305	14.400000000000002
301.6774	157.7355	0.4134	14.450000000000001
395.5742	269.3226	0.4919	14.500000000000002
270.7161	246.4258	0.5746	14.55
171.7806	244.8387	0.6884	14.600000000000001
260.9806	285.729	0.6238	14.650000000000002
10.1806	255.8581	0.9766	14.700000000000001
126.929	279.2903	0.7778	14.750000000000002
13.2129	231.8258	0.9668	14.8
302.7484	343.6839	0.6331	14.850000000000001
45.7935	229.3935	0.8911	14.900000000000002
220.1226	254.3871	0.6376	14.950000000000001
251.0452	309.6387	0.6539	15.000000000000002
111.7484	221.1935	0.758	15.05
140.0645	284.2323	0.7628	15.100000000000001
318.7871	107.2065	0.2825	15.150000000000002
249.0323	151.4194	0.4585	15.200000000000001
197.529	110.4968	0.4336	15.250000000000002
310.2581	81.2258	0.2124	15.3
234.4645	84.0903	0.3012	15.350000000000001
178.2452	270.6903	0.7028	15.400000000000002
135.9548	163.2	0.6471	15.450000000000001
410.3355	304.4387	0.5169	15.500000000000002
-64.5806	301.5677	1.1439	15.55
153.0903	124.2323	0.5425	15.600000000000001
-25.2452	233.2258	1.0687	15.650000000000002
187.671	324.8258	0.731	15.700000000000001
149.2903	237.1484	0.7127	15.750000000000002
327.6774	217.0387	0.4838	15.8
96.1226	202.9871	0.7703	15.850000000000001
393.2839	196.9613	0.4005	15.900000000000002
182.9419	23.7935	0.0477	15.950000000000001
370.271	224.6452	0.4578	16.0
240.6387	256.6581	0.617	16.05
60.0452	286.9355	0.8863	16.1
-21.9097	41.6387	1.4284	16.150000000000002
-21.7484	217.5226	1.0631	16.200000000000003
165.4903	77.9032	0.3819	16.25
205.129	243.3161	0.6442	16.3
448.4065	278.471	0.4648	16.35
43.0839	210.7613	0.8887	16.400000000000002
230.4323	182.5032	0.5356	16.450000000000003
199.8258	170.9097	0.5573	16.5
189.7806	214.5677	0.632	16.55
180.5935	422.2774	0.7886	16.6
231.5742	177.2968	0.5259	16.650000000000002
212.8065	125.9484	0.4505	16.700000000000003
265.9613	307.3226	0.6376	16.75
276.9935	190.0258	0.4941	16.8
412.3548	202.8452	0.3951	16.85
178.8129	360.3935	0.7615	16.900000000000002
371.8903	272.5032	0.5133	16.950000000000003
460.5032	207.0645	0.3682	17.0
152.1161	416.1935	0.8146	17.05
243.9677	328.471	0.675	17.1
57.071	310.2903	0.8989	17.150000000000002
191.1032	286.2645	0.6997	17.200000000000003
-37.4903	489.8	1.0478	17.25
-53.1613	329.6645	1.1052	17.3
-138.1548	239.8387	1.4854	17.35
-72.9226	170.7161	1.3259	17.400000000000002
-51.1742	97.871	1.4248	17.450000000000003
45.7484	331.3613	0.9225	17.5
359.7613	280.3226	0.531	17.55
-6.1226	325.4258	1.0114	17.6
183.4	255.4903	0.6831	17.650000000000002
-59.329	204.6129	1.2035	17.700000000000003
67.3677	271.0065	0.8673	17.75
111.3226	173.2452	0.7082	17.8
-83.5806	94.9742	1.9429	17.85
152.9742	148.3548	0.5918	17.900000000000002
7.5742	177.4065	0.9749	17.950000000000003
288.2581	86.5355	0.2502	18.0
211.3032	41.2452	0.1369	18.05
66.3419	37.9226	0.4401	18.1
243.3871	133.8129	0.4285	18.150000000000002
194.3806	218.2645	0.6303	18.200000000000003
242.5871	158.7419	0.4802	18.25
118.271	170.9677	0.6916	18.3
234.0581	23.8516	0.0032	18.35
152.4	252.871	0.7221	18.400000000000002
463.4645	192.4516	0.3444	18.450000000000003
144.4516	167.3742	0.6383	18.5
335.1742	150.5355	0.3678	18.55
-18.9742	116.5871	1.1063	18.6
91.4258	405.9871	0.8786	18.650000000000002
204.3677	438.5935	0.7733	18.700000000000003
162.0903	255.1871	0.7108	18.75
337.3613	82.7032	0.1948	18.8
396.1742	111.2516	0.2316	18.85
130.1419	288.3419	0.7791	18.900000000000002
154.6581	138.2129	0.5695	18.950000000000003
-94.8903	154.4516	1.5321	19.0
-42.2452	144.4968	1.2054	19.05
221.9742	276.2323	0.656	19.1
226.0129	134.5032	0.4521	19.150000000000002
186.3935	216.9871	0.6395	19.200000000000003
244.6	327.6839	0.6739	19.250000000000004
180.6323	161.8065	0.5701	19.3
220.5742	-12.8774	-0.3586	19.35
535.3419	292.9032	0.427	19.400000000000002
647.4194	295.2581	0.3724	19.450000000000003
205.3871	199.6194	0.5924	19.500000000000004
189.2065	295.8065	0.7092	19.55
124.4645	180.4	0.6922	19.6
237.6452	377.6903	0.7128	19.650000000000002
292.1355	101.3548	0.2916	19.700000000000003
197.7677	173.9871	0.5651	19.750000000000004
329.3935	368.071	0.629	19.8
411.7097	331.4968	0.5403	19.85
55.3677	242.5871	0.8771	19.900000000000002
201.2968	272.6194	0.6764	19.950000000000003
367.0903	173.1419	0.3825	20.000000000000004
363.3677	186.6645	0.4081	20.05
73.8968	214.8	0.8239	20.1
203.7355	168.0323	0.5471	20.150000000000002
38.6774	182.2645	0.8849	20.200000000000003
359.0839	95.7355	0.2173	20.250000000000004
394.2581	213.0194	0.4232	20.3
176.5871	328.4839	0.7458	20.35
41.2516	329.471	0.9293	20.400000000000002
156.8387	307.0581	0.7559	20.450000000000003
130.7484	246.1484	0.7482	20.500000000000004
22.7806	182.3935	0.9295	20.55
-37.2065	199.9935	1.1231	20.6
343.3419	92.7613	0.221	20.650000000000002
122.2774	198.4581	0.7174	20.700000000000003
263.2645	228.9548	0.5619	20.750000000000004
248.5613	134.0968	0.4228	20.8
312.5419	261.0516	0.5506	20.85
166.4452	352.8968	0.771	20.900000000000002
-28.4516	218.4452	1.0836	20.950000000000003
277.8065	300.9935	0.6211	21.000000000000004
190.1677	213.2581	0.63	21.05
336.1935	110.2516	0.2753	21.1
121.2129	177.6129	0.6947	21.150000000000002
12.0774	86.929	0.9221	21.200000000000003
213.8258	144.3097	0.4893	21.250000000000004
92.0065	262.271	0.8209	21.3
92.4903	312.2129	0.8452	21.35
173.2258	137.3613	0.5359	21.400000000000002
51.4581	139.9484	0.8136	21.450000000000003
-4.8	117.3677	1.0251	21.500000000000004
97.1677	109.8452	0.632	21.55
188.0774	246.8516	0.669	21.6
151.5419	147.1935	0.5922	21.650000000000002
357.2968	147.1226	0.3419	21.700000000000003
300.6452	277.8258	0.5787	21.750000000000004
123.8387	325.4774	0.8082	21.8
-87.7419	341.5548	1.1768	21.85
-1.729	210.0452	1.005	21.900000000000002
131.2323	204.5613	0.7086	21.950000000000003
115.9871	151.0323	0.6671	22.000000000000004
362.5032	266.8258	0.5146	22.05
153.5548	273.8065	0.7372	22.1
161.4258	107.9871	0.4867	22.150000000000002
201.5032	130.8774	0.478	22.200000000000003
265.1032	165.6839	0.4667	22.250000000000004
158.2774	113.4129	0.5068	22.3
226.3032	172.1097	0.524	22.35
166.4839	270.8645	0.7179	22.400000000000002
233.7806	156.1032	0.4862	22.450000000000003
193.2194	211.0065	0.6231	22.500000000000004
43.6129	229.6968	0.896	22.55
-21.871	253.3097	1.0541	22.6
113.5677	262.7161	0.7867	22.650000000000002
79.5355	189.1226	0.7915	22.700000000000003
22.9806	76.5548	0.8434	22.750000000000004
185.1806	137.9871	0.5181	22.8
131.471	153.3806	0.64	22.85
398.2968	202.9032	0.4056	22.900000000000002
76.2387	102.5613	0.6748	22.950000000000003
72.5032	219.1548	0.8297	23.000000000000004
165.4323	346.0387	0.7685	23.05
478.4968	245.9677	0.4083	23.1
85.0194	240.1871	0.8196	23.150000000000002
171.271	85.4903	0.3995	23.200000000000003
326.7226	163.5677	0.4004	23.250000000000004
-17.7548	40.3032	1.339	23.3
342.2839	36.7742	0.0122	23.35
116.0194	22.1484	0.1316	23.400000000000002
168.5871	0.8645	-0.1878	23.450000000000003
305.9677	-35.6129	-0.5641	23.500000000000004
63.8	36.3484	0.4391	23.55
86.9613	4.3484	-0.0909	23.6
341.7548	56.0387	0.0963	23.650000000000002
494.9419	47.3419	-0.0073	23.700000000000003
214.4839	37.1677	0.1089	23.750000000000004
157.6839	54.6387	0.2912	23.8
305.4323	-24.3226	-0.4273	23.85
324.7226	-11.0323	-0.2875	23.900000000000002
85.8065	76.1613	0.5676	23.950000000000003
327.2	74.5677	0.1757	24.000000000000004
175.3806	-74.1677	-6.7817	24.05
-48.4129	33.5548	4.1072	24.1
253.071	108.5032	0.354	24.150000000000002
276.5613	55.5226	0.1438	24.200000000000003
346.6258	62.8903	0.1195	24.250000000000004
343.0194	17.3355	-0.0898	24.3
133.2968	75.0968	0.4358	24.35
214.7742	29.4774	0.0585	24.400000000000002
98.2774	-46.2839	-19.6549	24.450000000000003
486.1548	138.2903	0.2351	24.500000000000004
239.6774	-32.2387	-0.6416	24.55
141.9097	81.071	0.4399	24.6
87.4387	-28.2194	-2.3847	24.650000000000002
127.9355	41.7226	0.2737	24.700000000000003
19.9226	100.1419	0.8914	24.750000000000004
-118.5097	13.671	-0.5599	24.8
230.3613	-66.4774	-1.8379	24.85
-23.329	55.6194	1.3185	24.900000000000002
140.1806	-22.9032	-0.7824	24.950000000000003
38.7161	18.6581	0.389	25.000000000000004
115.3677	42.8774	0.3117	25.05
275.6645	8.5613	-0.1298	25.1
224.3032	16.8129	-0.0436	25.150000000000002
190.9742	94.4258	0.3966	25.200000000000003
252.6387	-23.8387	-0.4791	25.250000000000004
425.7355	56.6839	0.0523	25.3
231.3548	11.7742	-0.0891	25.35
102.8968	-3.8065	-0.2959	25.400000000000002
244.2258	3.4903	-0.1667	25.450000000000003
238.9484	14.9677	-0.0664	25.500000000000004
92.0194	81.8129	0.5681	25.55
321.8774	-46.8452	-0.6927	25.6
185.2	85.0581	0.3745	25.650000000000002
333.9226	82.0968	0.1956	25.700000000000003
369.4774	-17.4194	-0.3249	25.750000000000004
-37.9161	-55.1226	0.6929	25.8
234.4452	-1.9226	-0.22	25.85
176.1355	-25.1419	-0.6795	25.900000000000002
-0.3613	91.2452	1.0024	25.950000000000003
177.0065	-60.4323	-2.7834	26.000000000000004
44.2968	52.5355	0.6441	26.05
453.3935	31.8839	-0.052	26.1
259.8258	96.0065	0.31	26.150000000000002
38.4516	-15.5032	-5.1976	26.200000000000003
580.7226	15.8968	-0.1377	26.250000000000004
438.5097	-105.0452	-1.3037	26.3
194.3097	-19.2	-0.4956	26.35
39.4968	77.4968	0.7563	26.400000000000002
78.3355	-2.6774	-0.288	26.450000000000003
-7.6968	-25.0774	0.8403	26.500000000000004
-44.2516	-15.2581	0.2898	26.55
200.9032	60.7355	0.2522	26.6
171.9161	168.1613	0.5941	26.650000000000002
166.9613	181.5032	0.622	26.700000000000003
89.6452	404.0452	0.8802	26.750000000000004
-71.6452	207.0323	1.2511	26.8
63.6387	331.6581	0.895	26.85
82.2645	241.6839	0.8255	26.900000000000002
203.1032	326.129	0.7151	26.950000000000003
177.5613	233.8065	0.6697	27.000000000000004
277.0065	128.5226	0.3776	27.05
292.5677	274.4065	0.5827	27.1
339.9419	61.6645	0.1195	27.150000000000002
198.7871	107.9935	0.4249	27.200000000000003
155.2387	-8.1032	-0.3399	27.250000000000004
251.0194	119.3355	0.3849	27.3
102.4	180.9806	0.7354	27.35
306.3226	12.7161	-0.108	27.400000000000002
218.6194	93.9226	0.3546	27.450000000000003
-30.471	138.0645	1.1488	27.500000000000004
-47.3548	61.7419	1.7464	27.55
100.7677	222.2452	0.7782	27.6
152.1871	45.8968	0.2515	27.650000000000002
359.3032	168.2129	0.3803	27.700000000000003
84.4903	79.1419	0.5824	27.750000000000004
367.8258	136.8129	0.3119	27.8
136.2774	139.6581	0.6065	27.85
220.5226	212.7355	0.5904	27.900000000000002
574.0903	309.0968	0.4222	27.950000000000003
270.9355	230.129	0.5554	28.000000000000004
290.9613	218.8323	0.5208	28.05
306.529	284.5419	0.5799	28.1
314.8258	273.0129	0.5611	28.150000000000002
381.4645	255.1355	0.4867	28.200000000000003
453.8	207.5097	0.3732	28.250000000000004
403.2452	259.4387	0.4752	28.3
151.0194	272.8774	0.7399	28.35
48.4516	161.6258	0.8436	28.400000000000002
36.6516	191.7677	0.8953	28.450000000000003
214.7742	203.5613	0.5856	28.500000000000004
73.0129	179.9355	0.7976	28.55
79.6323	220.671	0.8166	28.6
126.4903	212.6581	0.7249	28.650000000000002
47.9419	282.1355	0.906	28.700000000000003
240.7806	205.1871	0.5563	28.750000000000004
356.5806	141.5548	0.3311	28.8
-111.3871	221.7871	1.4024	28.85
223.8581	273.6452	0.6516	28.900000000000002
206.5226	226.2516	0.6239	28.950000000000003
30.9935	83.4774	0.8121	29.000000000000004
50.4452	100.071	0.7584	29.05
186.0323	212.471	0.6346	29.1
-204.2129	125.8903	6.1517	29.150000000000002
-49.3097	206.2065	1.163	29.200000000000003
172.5097	223.1871	0.6655	29.250000000000004
211.329	285.5032	0.6758	29.3
-83.8903	162.5548	1.4173	29.35
-49.8129	154.5032	1.2306	29.400000000000002
64.9161	82.7226	0.6618	29.450000000000003
267.4	315.4839	0.6428	29.500000000000004
168.0	274.1742	0.7186	29.55
272.9935	221.4968	0.5425	29.6
91.4839	163.2516	0.7374	29.650000000000002
520.7032	203.0452	0.3258	29.700000000000003
173.671	242.2129	0.6833	29.750000000000004
286.6968	302.3355	0.614	29.8
75.8645	195.7419	0.8052	29.85
285.0	250.7871	0.5652	29.900000000000002
314.329	198.9032	0.4703	29.950000000000003
-6.2194	257.3677	1.0147	30.000000000000004
29.3871	220.8452	0.9251	30.05
102.1419	329.8194	0.8391	30.1
15.129	220.0516	0.9601	30.150000000000002
239.6516	262.2968	0.6237	30.200000000000003
354.1613	165.0452	0.3789	30.250000000000004
290.1677	360.2	0.6554	30.3
235.9871	106.4129	0.369	30.35
86.2	71.3677	0.5482	30.400000000000002
166.5871	230.0774	0.681	30.450000000000003
239.5226	213.1548	0.5683	30.500000000000004
181.1677	121.8258	0.4883	30.55
59.6	75.0839	0.6591	30.6
245.0774	172.1355	0.501	30.650000000000002
82.6323	148.1677	0.7383	30.700000000000003
110.1677	87.9419	0.5378	30.750000000000004
296.0065	315.6323	0.6169	30.8
284.9935	280.1161	0.5954	30.85
48.9613	440.9161	0.9369	30.900000000000002
213.8516	184.7032	0.56	30.950000000000003
378.6258	-13.4387	-0.2917	31.000000000000004
279.2645	98.1226	0.2952	31.05
450.2968	104.7226	0.181	31.1
454.7355	26.2774	-0.0757	31.150000000000002
555.4323	-28.6129	-0.3378	31.200000000000003
542.6839	-29.5677	-0.3468	31.250000000000004
389.8968	6.7677	-0.1597	31.3
593.2065	70.9032	0.0315	31.35
394.6581	22.2968	-0.0782	31.400000000000002
539.8774	56.2194	0.0068	31.450000000000003
480.7613	67.3548	0.0626	31.500000000000004
610.2903	43.0839	-0.0515	31.55
426.4194	120.6	0.2335	31.6
483.5484	10.2387	-0.1512	31.650000000000002
251.2	95.2258	0.3175	31.700000000000003
460.3806	59.6258	0.0469	31.750000000000004
580.6516	42.3677	-0.0472	31.8
368.2129	-45.2581	-0.5911	31.85
454.2516	-21.1871	-0.3235	31.900000000000002
428.0839	113.6645	0.2162	31.950000000000003
453.5484	155.6839	0.2885	32.0
695.7419	141.8194	0.1475	32.05
605.4968	13.4387	-0.149	32.1
572.8129	78.4065	0.0579	32.15
262.5419	-26.4968	-0.5035	32.199999999999996
485.2903	93.4774	0.1337	32.25
412.5355	135.4516	0.2757	32.3
463.1419	139.4	0.2509	32.35
534.2645	-49.8323	-0.4752	32.4
786.3935	4.1032	-0.1876	32.449999999999996
44.9226	8.4	0.1266	32.5
443.5613	38.8516	-0.0211	32.55
671.5419	79.1806	0.029	32.6
633.2194	67.7226	0.0115	32.65
449.0258	67.7935	0.0783	32.699999999999996
305.6323	227.9871	0.5184	32.75
136.8516	95.3806	0.4987	32.8
313.4065	78.8194	0.2016	32.85
304.9677	75.7677	0.1983	32.9
374.0258	134.2258	0.3014	32.949999999999996
234.9226	0.5806	-0.1941	33.0
621.4	15.7484	-0.1421	33.05
232.7613	57.6258	0.1974	33.1
